Datetime,Open,High,Low,Close,Adj Close,Volume,rsi,mom,adx,macd,macd sig,cci
2021-01-22 17:30:00+00:00,7.368124485015869,7.368124485015869,7.322860240936279,7.330974578857422,7.330974578857422,3006464.0,64.39773225334632,0.06624650955200195,44.75591065030313,0.10066148419849252,0.10267853852376893,35.12861997384996
2021-01-22 18:00:00+00:00,7.331477165222168,7.334888458251953,7.301473140716553,7.310931205749512,7.310931205749512,4802304.0,62.14062594319879,0.0628657341003418,42.65274873322591,0.09276952420822226,0.10069673566065959,-3.9634717222246265
2021-01-22 18:30:00+00:00,7.311154842376709,7.346559524536133,7.311154842376709,7.346559524536133,7.346559524536133,10557952.0,64.52108631815796,0.03960990905761719,40.87286961546416,0.08837130720499697,0.09823164996952707,12.181160930106712
2021-01-22 19:00:00+00:00,7.346367835998535,7.3603835105896,7.33164119720459,7.3375773429870605,7.3375773429870605,8144896.0,63.43813455255728,0.04154205322265625,39.42700769871384,0.08320180296545043,0.09522568056871175,15.474028171781256
2021-01-22 19:30:00+00:00,7.336986064910889,7.373942852020264,7.3348212242126465,7.370145320892334,7.370145320892334,7290496.0,65.68698207061456,-0.005033969879150391,38.28769965160091,0.0808014682179019,0.09234083809854979,37.446123998971395
2021-01-22 20:00:00+00:00,7.369559288024902,7.379895210266113,7.316422462463379,7.379895210266113,7.379895210266113,18459648.0,66.35418251165056,0.004125118255615234,36.79065524673302,0.0787778185712309,0.089628234193086,24.717622400418765
2021-01-22 20:30:00+00:00,7.381060600280762,7.433206081390381,7.381060600280762,7.432593822479248,7.432593822479248,21829632.0,69.77512727646503,0.06239032745361328,36.19458159523158,0.08049846305797814,0.08780227996606443,160.52649632582273
2021-01-22 21:00:00+00:00,7.432379722595215,7.502532958984375,7.430994987487793,7.494194030761719,7.494194030761719,18164736.0,73.20470889181465,0.0641484260559082,36.451045039957734,0.08584316167203188,0.08741045630725792,238.97753661657794
2021-01-22 21:30:00+00:00,7.49330997467041,7.506092548370361,7.438333034515381,7.455838203430176,7.455838203430176,18908288.0,68.02861496753253,0.08190011978149414,36.726551287644384,0.0859926098398196,0.08712688701377026,167.22619015174507
2021-01-22 22:00:00+00:00,7.453824043273926,7.481502056121826,7.449642658233643,7.481219291687012,7.481219291687012,6672768.0,69.56230790471433,0.11339759826660156,36.98237851763913,0.08715442829558473,0.08713239527013315,132.91733350267705
