Date,portfolio_value,stock_price,spy,daily_ret,bt_ret,bm_ret,Benchmark,Backtest,Closeprice,Threshold,Drawdown
2018-01-31,1000.0,44.52000045776367,2823.81005859375,0.00542009225571638,0.0,0.0004889853730833948,1.0467400588869031,1.0,1.0679714581450173,1,-0.0
2018-02-01,1000.0,44.720001220703125,2821.97998046875,0.004492380073742197,0.0,-0.0006480882520516484,1.0460919706348517,1.0,1.0724638382187595,1,-0.0
2018-02-02,1000.0,43.02000045776367,2762.1298828125,-0.0380143272928275,0.0,-0.02120854792396809,1.0248834227108836,1.0,1.034449510925932,1,-0.0
2018-02-05,1000.0,41.810001373291016,2648.93994140625,-0.028126431231924598,0.0,-0.04097922480422822,0.9839041979066553,1.0,1.0063230796940075,1,-0.0
2018-02-06,999.95,42.97999954223633,2695.139892578125,0.027983691234526598,-4.999999999999449e-05,0.017440920592313836,1.001345118498969,0.99995,1.0343067709285338,1,-0.004999999999999449
2018-02-07,970.305798914163,41.709999084472656,2681.659912109375,-0.029548638233828917,-0.029645683370005504,-0.005001588416939429,0.9963435300820297,0.9703043166299945,1.004758132694705,1,-2.969420108583698
2018-02-08,970.2572836242174,40.5099983215332,2581.0,-0.028770098040739933,-4.999999999988347e-05,-0.03753641975808808,0.9588071103239416,0.9702543166299946,0.9759880346539651,1,-2.974271637578263
2018-02-09,988.6996085685278,41.279998779296875,2619.550048828125,0.019007664519067102,0.019007664519067102,0.014936090208494734,0.9737432005324363,0.9892619811490617,0.9949956991730322,1,-1.1300391431472212
2018-02-12,1005.9443989301753,42.0,2656.0,0.017441890552192252,0.017441890552192252,0.013914584754042503,0.9876577852864789,1.006703871701254,1.0124375897252245,1,-0.0
2018-02-13,1022.949627555671,42.709999084472656,2662.93994140625,0.0169047401064919,0.016904740106491678,0.0026129297463290957,0.990270715032808,1.0236086118077456,1.0293423298317164,1,-0.0
2018-02-14,1068.828811160914,44.630001068115234,2698.6298828125,0.04495439065323237,0.044849895214166935,0.013402458257245842,1.003673173290054,1.0684585070219126,1.0742967204849487,1,-0.0
2018-02-15,1068.828811160914,45.29999923706055,2731.199951171875,0.015012282162457202,0.0,0.012069112762299383,1.0157422860523533,1.0684585070219126,1.089309002647406,1,-0.0
2018-02-16,1068.828811160914,44.040000915527344,2732.219970703125,-0.027814532952627147,0.0,0.0003734693722488025,1.016115755424602,1.0684585070219126,1.0614944696947788,1,-0.0
2018-02-20,1068.828811160914,41.7400016784668,2716.260009765625,-0.05222523136346324,0.0,-0.005841389459353419,1.0102743659652487,1.0684585070219126,1.0092692383313155,1,-0.0
2018-02-21,1068.828811160914,41.400001525878906,2701.330078125,-0.008145666960125975,0.0,-0.0054965031281792864,1.0047778628370692,1.0684585070219126,1.0011235713711897,1,-0.0
2018-02-22,1068.775369720356,42.209999084472656,2703.9599609375,0.019565157699026337,-5.0000000000105516e-05,0.0009735510790762625,1.0057514139161454,1.0684085070219125,1.020688729070216,1,-0.005000000000013357
2018-02-23,1082.3401808043518,42.75,2747.300048828125,0.012793198939584638,0.012691919619690628,0.01602837635051313,1.0217797902666588,1.081100426641603,1.0334819280098007,1,-0.0
2018-02-26,1082.3401808043518,43.349998474121094,2779.60009765625,0.01403505202622446,0.0,0.011757015343810906,1.0335368056104697,1.081100426641603,1.0475169800360251,1,-0.0
2018-02-27,1082.3401808043518,42.33000183105469,2744.280029296875,-0.023529335155001663,0.0,-0.012706888443829278,1.0208299171666404,1.081100426641603,1.0239876448810232,1,-0.0
2018-02-28,1082.3401808043518,40.81999969482422,2713.830078125,-0.03567214908841987,0.0,-0.011095788639207016,1.0097341285274333,1.081100426641603,0.9883154957926035,1,-0.0
2018-03-01,1082.3401808043518,40.150001525878906,2677.669921875,-0.016413478048856178,0.0,-0.013324399541987275,0.996409728985446,1.081100426641603,0.9719020177437473,1,-0.0
2018-03-02,1082.2860637953115,39.70000076293945,2691.25,-0.011207988688354154,-5.0000000000105516e-05,0.005071602744632031,1.0014813317300781,1.081050426641603,0.9606940290553931,1,-0.005000000000001443
2018-03-05,1095.371625639317,40.18000030517578,2720.93994140625,0.01209066833783079,0.01209066833783079,0.011032026532745043,1.0125133582628232,1.0931410949794338,0.9727846973932239,1,-0.0
2018-03-06,1121.2701789533032,41.130001068115234,2728.1201171875,0.023643622591438263,0.023643622591438263,0.002638858606169414,1.0151522168689926,1.116784717570872,0.9964283199846622,1,-0.0
2018-03-07,1100.0060499613435,40.349998474121094,2726.800048828125,-0.018964322240166753,-0.018964322240166642,-0.00048387472056610203,1.0146683421484264,1.0978203953307055,0.9774639977444954,1,-1.8964322240166618
2018-03-08,1068.9278275824804,39.209999084472656,2738.969970703125,-0.028252774046065632,-0.028252774046065632,0.004463078207817217,1.0191314203562436,1.06956762128464,0.9492112236984298,1,-4.6681301575044065
2018-03-09,1086.102673000463,39.84000015258789,2786.570068359375,0.01606735737886611,0.01606735737886611,0.01737883151892694,1.0365102518751705,1.085634978663506,0.9652785810772959,1,-3.136398935149476
2018-03-12,1094.2811361536162,40.13999938964844,2783.02001953125,0.007530101303000691,0.007530101303000469,-0.001273985129042532,1.0352362667461281,1.0931650799665062,0.9728086823802966,1,-2.407006206557718
2018-03-13,1086.920488117338,39.869998931884766,2765.31005859375,-0.006726468905560057,-0.006726468905560057,-0.006363576551088879,1.0288726901950391,1.0864386110609463,0.9660822134747366,1,-3.063462444709823
2018-03-14,1098.8057729039967,40.310001373291016,2749.47998046875,0.01103592809615983,0.010934824503350038,-0.005724521948562322,1.0231481682464767,1.0973734355642963,0.9771181415708964,1,-2.003478418580327
2018-03-15,1098.8057729039967,40.18000030517578,2747.330078125,-0.0032250325895888388,0.0,-0.000781930531963182,1.0223662377145137,1.0973734355642963,0.9738931089813075,1,-2.003478418580327
2018-03-16,1098.8057729039967,40.279998779296875,2752.010009765625,0.002488762403225042,0.0,0.001703447167811456,1.024069684882325,1.0973734355642963,0.9763818713845326,1,-2.003478418580327
2018-03-19,1098.8057729039967,39.25,2712.919921875,-0.025570973448645562,0.0,-0.014204195388793028,1.009865489493532,1.0973734355642963,0.950810897935887,1,-2.003478418580327
2018-03-20,1098.8057729039967,39.619998931884766,2716.93994140625,0.009426724379229645,0.0,0.0014818054520648882,1.011347294945597,1.0973734355642963,0.9602376223151167,1,-2.003478418580327
2018-03-21,1098.8057729039967,41.029998779296875,2711.929931640625,0.035588083932970305,0.0,-0.0018439898833508828,1.0095033050622462,1.0973734355642963,0.995825706248087,1,-2.003478418580327
2018-03-22,1098.7508326153516,39.150001525878906,2643.68994140625,-0.04582006603340649,-4.999999999999449e-05,-0.025162888405856454,0.9843404166563896,1.0973234355642965,0.9500056402146805,1,-2.008378244659395
2018-03-23,1092.8570688523523,38.939998626708984,2588.260009765625,-0.005364058518135817,-0.005364058518135817,-0.02096688071186603,0.9633735359445236,1.0919593770461606,0.9446415816965447,1,-2.5340110380420744
2018-03-26,1119.1264585492577,39.880001068115234,2658.550048828125,0.024139765653753864,0.024037351677188568,0.02715725576151251,0.9905307917060361,1.1159967287233492,0.9687813473502985,1,-0.1911867847985094
2018-03-27,1119.1264585492577,39.2400016784668,2612.6201171875,-0.016048128698776032,0.0,-0.017276308813847896,0.9732544828921882,1.1159967287233492,0.9527332186515225,1,-0.1911867847985094
2018-03-28,1119.1264585492577,38.790000915527344,2605.0,-0.011467908860625653,0.0,-0.00291665716625622,0.970337825725932,1.1159967287233492,0.9412653097908968,1,-0.1911867847985094
2018-03-29,1119.0705022263303,39.72999954223633,2640.8701171875,0.02423301377991738,-4.999999999988347e-05,0.013769718690019195,0.9841075444159512,1.1159467287233493,0.9654983235708142,1,-0.1961772254592666
2018-04-02,1101.2151992974277,39.099998474121094,2581.8798828125,-0.015857062053209692,-0.01595547634700445,-0.022337423560165104,0.9617701208557861,1.0999912523763449,0.9496412615176045,1,-1.7885947590790736
2018-04-03,1101.160138537463,39.369998931884766,2614.449951171875,0.006905382820983297,-4.999999999999449e-05,0.012614865848792123,0.9743849867045782,1.0999412523763448,0.9565466443385878,1,-1.7935053293411287
2018-04-04,1101.4398935289798,39.380001068115234,2644.68994140625,0.0002540547752560851,0.00025405477525586306,0.01156648273982852,0.9859514694444067,1.1001953071516006,0.9568006991138439,1,-1.7685555004089148
2018-04-05,1107.0338197113767,39.58000183105469,2662.840087890625,0.00507873939854675,0.005078739398546972,0.0068628636575538415,0.9928143331019605,1.1052740465501476,0.9618794385123907,1,-1.269663593052666
2018-04-06,1091.9302510274856,39.040000915527344,2604.469970703125,-0.013643276668664939,-0.013643276668664828,-0.021920248779842444,0.9708940843221181,1.0916307698814829,0.9482361618437257,1,-2.6166688882430047
2018-04-09,1085.2175182695557,38.79999923706055,2613.159912109375,-0.0061475838329537735,-0.0061475838329538846,0.0033365488963206236,0.9742306332184387,1.085483186048529,0.942088578010772,1,-3.2153410801848454
2018-04-10,1137.800253671658,40.68000030517578,2656.8701171875,0.04845363672892855,0.04845363672892855,0.0167269537832615,0.9909575870017002,1.1339368227774576,0.9905422147397005,1,-0.0
2018-04-11,1149.2677543327013,41.09000015258789,2642.18994140625,0.01007865890698989,0.01007865890698989,-0.005525364482924067,0.9854322225187762,1.1440154816844474,1.0006208736466904,1,-0.0
2018-04-12,1150.6662092044837,41.13999938964844,2663.989990234375,0.0012168225085147366,0.0012168225085149587,0.008250750063987677,0.9936829725827638,1.1452323041929624,1.0018376961552051,1,-0.0
2018-04-13,1160.898801799665,41.5099983215332,2656.300048828125,0.008993654287167141,0.008892754921738577,-0.0028866254882486952,0.9907963470945151,1.1541250591147008,1.0108313504423723,1,-0.0
2018-04-16,1160.898801799665,41.08000183105469,2677.840087890625,-0.010358865523139693,0.0,0.008109038386684864,0.9989053854812,1.1541250591147008,1.0004724849192326,1,-0.0
2018-04-17,1160.840756859575,41.529998779296875,2706.389892578125,0.010954160861356366,-4.999999999999449e-05,0.010661504701720004,1.00956689018292,1.1540750591147009,1.011426645780589,1,-0.005000000000000167
2018-04-18,1201.9300267797128,43.0,2708.639892578125,0.035396129639087226,0.035396129639087226,0.0008313658006817715,1.0103982559836018,1.189471188753788,1.0468227754196762,1,-0.0
2018-04-19,1193.2649114564238,42.689998626708984,2693.1298828125,-0.007209334262581746,-0.007209334262581968,-0.005726124690152989,1.0046721312934488,1.1822618544912062,1.0396134411570945,1,-0.7209334262581983
2018-04-20,1194.1035397960247,42.720001220703125,2670.139892578125,0.0007028014748018396,0.0007028014748018396,-0.00853653230061302,0.9961355989928358,1.1829646559660079,1.0403162426318961,1,-0.6511599518532185
2018-04-23,1183.7612744214223,42.349998474121094,2670.2900390625,-0.008661112734302034,-0.008661112734302034,5.623169212687351e-05,0.9961918306849626,1.174303543231706,1.0316551298975942,1,-1.511631455532367
2018-04-24,1197.457733270764,42.84000015258789,2634.56005859375,0.011570287983982519,0.011570287983982297,-0.01338056164164636,0.9828112690433163,1.1858738312156882,1.0432254178815767,1,-0.37209266840029015
2018-04-25,1191.8673397276063,42.63999938964844,2639.39990234375,-0.0046685518727145325,-0.0046685518727145325,0.001837059563023713,0.98464832860634,1.1812052793429737,1.0385568660088622,1,-0.8372107217478683
2018-04-26,1197.1782615761558,42.83000183105469,2666.93994140625,0.004455967263741867,0.004455967263742089,0.010434204774367295,0.9950825333807073,1.1856612466067158,1.043012833272604,1,-0.39534457894261665
2018-04-27,1178.1709875061526,42.150001525878906,2669.909912109375,-0.0158767283704091,-0.0158767283704091,0.0011136248915897262,0.996196158272297,1.1697845182363067,1.027136104902195,1,-1.9767406374909358
2018-04-30,1183.481802726814,42.34000015258789,2648.050048828125,0.0045076778133053,0.0045076778133053,-0.008187490964434607,0.9880086673078624,1.174292196049612,1.0316437827155003,1,-1.5348833660746752
2018-05-01,1163.9154786397062,41.63999938964844,2654.800048828125,-0.01653284743544503,-0.01653284743544503,0.0025490454770622506,0.9905577127849247,1.1577593486141668,1.0151109352800551,1,-3.162792117096657
2018-05-02,1175.8171939589904,42.06999969482422,2635.669921875,0.010326616510053954,0.010225583848402886,-0.007205863568357729,0.9833518492165669,1.16798493246257,1.0254375517901093,1,-2.1725751282448162
2018-05-03,1175.8171939589904,42.709999084472656,2629.72998046875,0.015212726272664456,0.0,-0.0022536742393085563,0.9810981749772584,1.16798493246257,1.0406502780627735,1,-2.1725751282448162
2018-05-04,1175.8171939589904,43.25,2663.419921875,0.012643430744620598,0.0,0.012811178963797909,0.9939093539410563,1.16798493246257,1.0532937088073941,1,-2.1725751282448162
2018-05-07,1175.8171939589904,43.130001068115234,2672.6298828125,-0.0027745417776824377,0.0,0.0034579455015175675,0.9973672994425739,1.16798493246257,1.0505191670297118,1,-2.1725751282448162
2018-05-08,1175.8171939589904,43.099998474121094,2671.919921875,-0.0006956316543270669,0.0,-0.0002656413228280252,0.9971016581197458,1.16798493246257,1.0498235353753849,1,-2.1725751282448162
2018-05-09,1175.7584030992925,44.45000076293945,2697.7900390625,0.03132256001421796,-4.999999999988347e-05,0.009682220255068819,1.0067838783748146,1.16793493246257,1.0811460953896028,1,-2.1774664994883954
2018-05-10,1198.2419313651167,45.29999923706055,2723.070068359375,0.01912257501758674,0.01912257501758674,0.009370643723504823,1.0161545220983195,1.1870575074801568,1.1002686704071896,1,-0.3068477642144689
2018-05-11,1215.6997570865965,45.959999084472656,2727.719970703125,0.014569533300833992,0.014569533300833992,0.0017075955546570487,1.0178621176529765,1.2016270407809908,1.1148382037080236,1,-0.0
2018-05-14,1232.364077380953,46.59000015258789,2730.1298828125,0.013707595314728316,0.013707595314728316,0.0008834895573073265,1.0187456072102838,1.2153346360957191,1.1285457990227519,1,-0.0
2018-05-15,1223.5127505570372,46.2599983215332,2711.449951171875,-0.007083104313670097,-0.007182396003238556,-0.006842140279927467,1.0119034669303564,1.2081522400924805,1.1214626947090816,1,-0.7182396003238494
2018-05-16,1223.5127505570372,47.04999923706055,2722.4599609375,0.017077409083251283,0.0,0.004060561678767671,1.015964028609124,1.2081522400924805,1.1385401037923328,1,-0.7182396003238494
2018-05-17,1223.5127505570372,46.959999084472656,2720.1298828125,-0.001912861935117749,0.0,-0.0008558723207806596,1.0151081562883433,1.2081522400924805,1.1366272418572152,1,-0.7182396003238494
2018-05-18,1223.5127505570372,46.58000183105469,2712.969970703125,-0.00809193485575721,0.0,-0.00263219493841671,1.0124759613499266,1.2081522400924805,1.1285353070014579,1,-0.7182396003238494
2018-05-21,1223.4515749195093,47.2400016784668,2733.010009765625,0.014169167485349687,-4.999999999999449e-05,0.007386752997235124,1.0198627143471617,1.2081022400924804,1.1427044744868078,1,-0.7232036883438406
2018-05-22,1218.150000918127,47.040000915527344,2724.43994140625,-0.004233716253880249,-0.004333292882254924,-0.0031357617896576873,1.0167269525575042,1.2037689472102255,1.1384707582329274,1,-1.1533991231742053
2018-05-23,1218.150000918127,46.959999084472656,2733.2900390625,-0.0017007191644904385,0.0,0.0032484098921563564,1.0199753624496606,1.2037689472102255,1.136770039068437,1,-1.1533991231742053
2018-05-24,1218.150000918127,46.16999816894531,2727.760009765625,-0.016822847762545168,0.0,-0.002023213496498033,1.0179521489531624,1.2037689472102255,1.1199471913058918,1,-1.1533991231742053
2018-05-25,1218.150000918127,44.95000076293945,2721.330078125,-0.026424029768024715,0.0,-0.0023572204364039617,1.0155949285167585,1.2037689472102255,1.093523161537867,1,-1.1533991231742053
2018-05-29,1218.150000918127,44.06999969482422,2689.860107421875,-0.01957733155014274,0.0,-0.011564187290653005,1.0040307412261056,1.2037689472102255,1.0739458299877245,1,-1.1533991231742053
2018-05-30,1218.150000918127,45.31999969482422,2724.010009765625,0.02836396661347851,0.0,0.012695791223314323,1.01672653244942,1.2037689472102255,1.1023097966012028,1,-1.1533991231742053
2018-05-31,1218.150000918127,45.779998779296875,2705.27001953125,0.01015002399757714,0.0,-0.006879559974886984,1.009846972474533,1.2037689472102255,1.11245982059878,1,-1.1533991231742053
2018-06-01,1218.0890934180811,46.22999954223633,2734.6201171875,0.009829636848809997,-4.999999999999449e-05,0.010849230370481022,1.0206962028450137,1.2037189472102257,1.12228945744759,1,-1.15834145321805
2018-06-04,1211.2385391697028,45.970001220703125,2746.8701171875,-0.005624017393633496,-0.005624017393633274,0.004479598435997323,1.0251758012810113,1.1980949298165924,1.1166654400539566,1,-1.7142286601007166
2018-06-05,1224.9397481778415,46.4900016784668,2748.800048828125,0.011311734695571118,0.011311734695571118,0.0007025929724704394,1.0258783942534815,1.2094066645121635,1.1279771747495277,1,-0.6024460903542125
2018-06-06,1261.0371042982679,47.86000061035156,2772.35009765625,0.02946867890777738,0.02946867890777738,0.008567392465728796,1.0344457867192105,1.2388753434199407,1.157445853657305,1,-0.0
2018-06-07,1244.4375490849523,47.22999954223633,2770.3701171875,-0.013163415379877197,-0.013163415379877197,-0.0007141884679080501,1.0337315982513022,1.2257119280400635,1.1442824382774277,1,-1.3163415379877155
2018-06-08,1246.5454737837651,47.310001373291016,2779.030029296875,0.001693877447175085,0.001693877447175085,0.0031259043893263616,1.0368575026406286,1.2274058054872388,1.145976315724603,1,-1.1491835145141764
2018-06-11,1247.3358952901292,47.34000015258789,2782.0,0.0006340895883762965,0.0006340895883765185,0.001068707668436586,1.0379262103090654,1.2280398950756153,1.146610405312979,1,-1.0865032409782165
2018-06-12,1227.0475723652726,46.56999969482422,2786.85009765625,-0.016265324361676825,-0.016265324361676936,0.0017433852107295866,1.0396695955197948,1.2117745707139382,1.1303450809513023,1,-2.695363349511391
2018-06-13,1224.8172542030236,46.4900016784668,2775.6298828125,-0.0017178015220453702,-0.0018176297418932563,-0.004026127868587581,1.0356434676512074,1.209956940972045,1.128627279429257,1,-2.8722271511114283
2018-06-14,1224.7560133403135,46.25,2782.489990234375,-0.0051624364336807504,-4.999999999988347e-05,0.002471549778432225,1.0381150174296394,1.209906940972045,1.1234648429955763,1,-2.8770835397538677
2018-06-15,1179.4731666048688,44.540000915527344,2779.659912109375,-0.03697295317778715,-0.03697295317778726,-0.001017102715529128,1.0370979147141104,1.172933987794258,1.086491889817789,1,-6.4680045825287
2018-06-18,1183.7101563400367,44.70000076293945,2773.75,0.0035922731055968438,0.003592273105597066,-0.0021261277624751163,1.0349717869516353,1.176526260899855,1.090084162923386,1,-6.132012110877682
2018-06-19,1149.0197334336099,43.38999938964844,2762.590087890625,-0.029306517917939923,-0.029306517917940034,-0.004023402292699374,1.0309483846589358,1.1472197429819149,1.060777645005446,1,-8.882955979871221
2018-06-20,1148.754965770451,43.380001068115234,2767.320068359375,-0.00023042916971294236,-0.00023042916971294236,0.0017121542893689945,1.032660538948305,1.146989313812202,1.060547215835733,1,-8.903952004671474
2018-06-21,1145.4625899909518,43.2599983215332,2749.760009765625,-0.0027663149752716887,-0.002866038343774302,-0.006345510515579966,1.026315028432725,1.1441232754684276,1.0577809008604615,1,-9.165036771192382
2018-06-22,1145.4625899909518,44.290000915527344,2754.8798828125,0.02380958469620298,0.0,0.0018619345065358228,1.0281769629392608,1.1441232754684276,1.0815904855566645,1,-9.165036771192382
2018-06-25,1145.4053168614523,42.70000076293945,2717.070068359375,-0.035899754340046997,-4.999999999988347e-05,-0.013724668973416176,1.0144522939658445,1.1440732754684277,1.0456907312166175,1,-9.169578519353813
2018-06-26,1182.3048856130936,44.08000183105469,2723.06005859375,0.03231852560791926,0.03221529375535859,0.0022045770199778936,1.0166568709858224,1.1762885692237863,1.0780092568245365,1,-6.243449809431759
2018-06-27,1182.2457703688128,44.13999938964844,2699.6298828125,0.0013611060821572263,-5.0000000000105516e-05,-0.008604355128821406,1.008052515857001,1.1762385692237862,1.079370362906694,1,-6.2481376369412995
2018-06-28,1200.1911039042254,44.810001373291016,2716.31005859375,0.0151790211351861,0.0151790211351861,0.00617868985946779,1.0142312057164689,1.1914175903589723,1.0945493840418798,1,-4.825076136669381
2018-06-29,1203.9408476413062,44.95000076293945,2718.3701171875,0.0031242888943958658,0.0031242888943958658,0.0007584033300001014,1.014989609046469,1.1945418792533682,1.097673672936276,1,-4.5277221790182125
2018-07-02,1164.8362312791019,43.4900016784668,2726.7099609375,-0.032480513007608236,-0.032480513007608236,0.003067957412152822,1.0180575664586218,1.16206136624576,1.0651931599286675,1,-7.6287107406486045
2018-07-03,1175.2819751674992,43.880001068115234,2713.219970703125,0.008967564373342896,0.008967564373342896,-0.00494735062681062,1.0131102158318113,1.1710289306191028,1.0741607243020104,1,-6.800365257966686
2018-07-05,1176.6211547631917,43.93000030517578,2736.610107421875,0.0011394538706352986,0.0011394538706352986,0.008620803683929923,1.021731019515741,1.1721683844897381,1.075300178172646,1,-6.694168573418079
2018-07-06,1193.2272065300579,44.54999923706055,2759.820068359375,0.014113337755012889,0.014113337755012889,0.008481281595267509,1.0302123011110087,1.186281722244751,1.0894135159276588,1,-5.37731185998243
2018-07-09,1221.3503867310171,45.599998474121094,2784.169921875,0.02356900684718899,0.02356900684718921,0.008822985887663393,1.039035286998672,1.2098507290919402,1.1129825227748475,1,-3.147149075310908
2018-07-10,1227.242899559489,45.81999969482422,2793.840087890625,0.004824588334755742,0.004824588334755742,0.003473267180873929,1.042508554179546,1.214675317426696,1.1178071111096033,1,-2.679873940551813
2018-07-11,1165.6397186019465,43.52000045776367,2774.02001953125,-0.05019640446048179,-0.05019640446048168,-0.007094202866256172,1.0354143513132898,1.1644789129662143,1.0676107066491216,1,-7.5649943503769315
2018-07-12,1184.1206422373532,44.209999084472656,2798.2900390625,0.015854747689596937,0.015854747689596937,0.008749042674663476,1.044163393987953,1.1803336606558112,1.0834654543387185,1,-6.09946065811569
2018-07-13,1175.4322152404745,43.88999938964844,2801.31005859375,-0.007238174653946272,-0.007337450836480852,0.0010792374947172778,1.0452426314826706,1.1729962098193303,1.0762272796847723,1,-6.788451249055806
2018-07-16,1175.4322152404745,43.08000183105469,2798.429931640625,-0.018455173612620057,0.0,-0.001028135726814483,1.0442144957558561,1.1729962098193303,1.0577721060721523,1,-6.788451249055806
2018-07-17,1175.4322152404745,43.04999923706055,2809.550048828125,-0.0006964390139025944,0.0,0.00397369863071062,1.0481881943865665,1.1729962098193303,1.0570756670582497,1,-6.788451249055806
2018-07-18,1175.4322152404745,44.220001220703125,2815.6201171875,0.027177746907724787,0.0,0.0021605126279586884,1.0503487070145252,1.1729962098193303,1.0842534139659743,1,-6.788451249055806
2018-07-19,1175.4322152404745,42.90999984741211,2804.489990234375,-0.029624634489555213,0.0,-0.003952993120479142,1.046395713894046,1.1729962098193303,1.054628779476419,1,-6.788451249055806
2018-07-20,1175.4322152404745,42.72999954223633,2801.830078125,-0.004194833507710549,0.0,-0.0009484477101494582,1.0454472661838967,1.1729962098193303,1.0504339459687086,1,-6.788451249055806
2018-07-23,1175.4322152404745,42.61000061035156,2806.97998046875,-0.002808306416342332,0.0,0.0018380494891383492,1.047285315673035,1.1729962098193303,1.0476256395523662,1,-6.788451249055806
2018-07-24,1175.4322152404745,44.779998779296875,2820.39990234375,0.05092696873649283,0.0,0.004780911145920941,1.052066226818956,1.1729962098193303,1.098552608288859,1,-6.788451249055806
2018-07-25,1175.3734436297125,44.9900016784668,2846.070068359375,0.004689658438914668,-4.999999999999449e-05,0.009101605057599604,1.0611678318765556,1.1729462098193304,1.103242266727774,1,-6.793111826493356
2018-07-26,1153.3129166481206,44.150001525878906,2837.43994140625,-0.01867081843186358,-0.018768951350020324,-0.0030322960242857855,1.0581355358522697,1.1541772584693102,1.0845714482959101,1,-8.542507376108684
2018-07-27,1153.3129166481206,45.04999923706055,2818.820068359375,0.02038499841623098,0.0,-0.00656220869212365,1.0515733271601462,1.1541772584693102,1.104956446712141,1,-8.542507376108684
2018-07-30,1153.255251002288,45.43000030517578,2802.60009765625,0.008435095994466124,-4.999999999999449e-05,-0.005754170294581917,1.0458191568655644,1.15412725846931,1.1133915427066072,1,-8.547080250739878
2018-07-31,1174.3250190906813,46.2599983215332,2816.2900390625,0.0182698219410502,0.018269821941050424,0.004884728797982518,1.0507038856635469,1.1723970804103605,1.1316613646476577,1,-6.876251690931714
2018-08-01,1141.8318360930032,44.97999954223633,2813.360107421875,-0.027669667655414898,-0.02766966765541512,-0.0010403515262938923,1.0496635341372529,1.1447274127549454,1.1039916969922428,1,-9.452954857470163
2018-08-02,1112.0198410607697,43.810001373291016,2827.219970703125,-0.0260115202501654,-0.026108919098140504,0.004926444803381669,1.0545899789406346,1.1186184936568049,1.0779801767420771,1,-11.817040333672155
2018-08-03,1112.0198410607697,44.41999816894531,2840.35009765625,0.01392368811990452,0.0,0.004644183009877123,1.0592341619505117,1.1186184936568049,1.0919038648619819,1,-11.817040333672155
