Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-20 21:00:00+00:00,1965.5439453125,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 21:30:00+00:00,1974.8780517578125,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 22:00:00+00:00,1941.6251220703125,999.9966891102004,0.017052157813186475,966.88779111461,33.108897995590425,buy,1941.6251220703125,
2021-02-20 22:30:00+00:00,1900.7767333984373,999.2961543599687,0.03799927966359706,927.068007689503,72.22814667046569,buy,1900.7767333984373,
2021-02-20 23:00:00+00:00,1920.49853515625,1000.0445974845476,0.027885906824120066,946.4897542773214,53.55484320722626,sell,,1920.49853515625
2021-02-20 23:30:00+00:00,1919.3531494140625,1000.0125446301583,0.028473262543339484,945.3622984935063,54.6502461366521,buy,1919.3531494140625,
2021-02-21 00:00:00+00:00,1912.5794677734373,999.8190114693757,0.031946817787876225,938.7181837075844,61.10082776179129,buy,1912.5794677734373,
2021-02-21 00:30:00+00:00,1917.9609375,999.9906676593552,0.02918719113522883,944.01077518664,55.97989247271517,sell,,1917.9609375
2021-02-21 01:00:00+00:00,1921.472412109375,1000.092984741134,0.027386501098026872,947.4705784170723,52.62240632406174,sell,,1921.472412109375
2021-02-21 01:30:00+00:00,1936.037841796875,1000.4911578668329,0.019917324457585206,961.9304640096015,38.56069385723138,sell,,1936.037841796875
2021-02-21 02:00:00+00:00,1950.6824951171875,1000.7821077165536,0.012407521806083954,976.5789721216408,24.203135594912762,sell,,1950.6824951171875
2021-02-21 04:00:00+00:00,1933.7529296875,1000.570374974895,0.021089031198750052,959.789399110041,40.78097586485401,buy,1933.7529296875,
2021-02-21 04:30:00+00:00,1944.6356201171875,1000.7993377552065,0.015508369392916888,970.6412102238052,30.15812753140134,sell,,1944.6356201171875
2021-02-21 05:00:00+00:00,1946.8634033203125,1000.8337758341451,0.014365958450174188,972.8652170738808,27.968558760264322,sell,,1946.8634033203125
2021-02-21 05:30:00+00:00,1946.73046875,1000.831852830951,0.01443412751957951,972.7324969987627,28.099355832188294,buy,1946.73046875,
2021-02-21 06:30:00+00:00,1938.6785888671875,1000.7148304861806,0.018563144954880983,964.7268588201149,35.98797166606572,buy,1938.6785888671875,
2021-02-21 07:00:00+00:00,1916.52490234375,1000.301411133926,0.02992359235881381,942.9521012106761,57.34930992324982,buy,1916.52490234375,
2021-02-21 07:30:00+00:00,1914.0084228515625,1000.2258620332711,0.031214047240163967,940.4819127043107,59.743949328960404,buy,1914.0084228515625,
2021-02-21 08:00:00+00:00,1929.0098876953125,1000.6933764935083,0.023521271044244174,955.3206120779998,45.37276441550846,sell,,1929.0098876953125
2021-02-21 08:30:00+00:00,1938.0272216796875,1000.9050275682887,0.01889716713518097,964.2818032476772,36.62322432061148,sell,,1938.0272216796875
