Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-21 07:00:00+00:00,15.182373046875,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 07:30:00+00:00,15.160534858703613,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 08:00:00+00:00,15.249162673950195,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 08:30:00+00:00,15.41891098022461,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 09:00:00+00:00,15.60163688659668,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 09:30:00+00:00,16.015180587768555,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 10:00:00+00:00,15.923070907592773,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 10:30:00+00:00,15.936287879943848,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 11:00:00+00:00,15.809288024902346,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 11:30:00+00:00,15.7489595413208,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 12:00:00+00:00,15.686323165893555,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 12:30:00+00:00,15.614889144897461,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 13:00:00+00:00,15.649763107299805,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 13:30:00+00:00,15.706130981445312,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 14:00:00+00:00,15.663057327270508,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 14:30:00+00:00,15.90412139892578,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 15:00:00+00:00,16.076227188110348,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 15:30:00+00:00,16.24056625366211,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 16:00:00+00:00,16.03719139099121,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 16:30:00+00:00,15.920756340026855,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 17:00:00+00:00,15.889826774597168,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 17:30:00+00:00,15.962692260742188,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 18:00:00+00:00,15.890271186828613,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 18:30:00+00:00,15.98566436767578,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 19:00:00+00:00,16.039278030395508,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 19:30:00+00:00,15.956258773803713,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 20:30:00+00:00,15.660078048706055,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 21:00:00+00:00,15.592424392700195,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 21:30:00+00:00,15.430256843566895,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 22:00:00+00:00,15.536763191223145,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 22:30:00+00:00,15.637991905212402,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 23:00:00+00:00,15.658111572265625,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 00:00:00+00:00,15.353191375732422,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 00:30:00+00:00,15.151254653930664,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 01:00:00+00:00,15.408278465270994,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 01:30:00+00:00,15.526731491088867,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 02:00:00+00:00,15.520299911499025,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 02:30:00+00:00,15.478639602661133,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 03:00:00+00:00,15.35606861114502,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 03:30:00+00:00,15.08773708343506,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 04:00:00+00:00,15.074392318725586,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 04:30:00+00:00,15.051791191101074,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 05:00:00+00:00,15.206951141357422,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 05:30:00+00:00,15.069260597229006,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 06:00:00+00:00,15.325224876403807,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 06:30:00+00:00,15.291983604431152,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 07:00:00+00:00,15.274100303649902,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 07:30:00+00:00,15.297518730163574,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 08:00:00+00:00,15.327507019042967,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 08:30:00+00:00,15.07951831817627,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 09:00:00+00:00,15.163899421691895,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 09:30:00+00:00,14.759987831115724,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 10:00:00+00:00,14.678691864013672,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 10:30:00+00:00,14.732242584228516,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 11:00:00+00:00,14.67124843597412,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 11:30:00+00:00,14.644919395446776,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 12:00:00+00:00,14.409034729003904,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 12:30:00+00:00,14.362342834472654,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 13:00:00+00:00,14.120844841003418,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 13:30:00+00:00,13.596234321594238,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 14:00:00+00:00,12.508124351501465,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 14:30:00+00:00,13.777554512023926,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 15:00:00+00:00,13.290116310119627,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 15:30:00+00:00,13.510381698608398,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 16:00:00+00:00,13.76180934906006,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 16:30:00+00:00,13.544682502746582,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 17:00:00+00:00,13.411827087402346,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 17:30:00+00:00,13.011804580688475,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 18:00:00+00:00,13.192319869995115,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 18:30:00+00:00,13.183380126953125,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 19:00:00+00:00,13.299622535705565,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 19:30:00+00:00,13.472864151000975,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 20:00:00+00:00,13.6201810836792,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 20:30:00+00:00,13.65694808959961,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 21:00:00+00:00,13.888216972351074,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 21:30:00+00:00,13.94275951385498,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 22:00:00+00:00,13.828054428100586,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 22:30:00+00:00,14.039254188537598,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 23:00:00+00:00,13.749136924743652,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 23:30:00+00:00,13.944082260131836,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 00:00:00+00:00,13.6406888961792,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 00:30:00+00:00,13.55534553527832,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 01:00:00+00:00,13.388102531433105,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 01:30:00+00:00,13.198561668395994,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 02:00:00+00:00,13.112430572509766,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 02:30:00+00:00,12.619986534118652,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 03:00:00+00:00,12.820635795593262,1000.0,0.0,1000.0,0.0,hold,,
2021-02-23 03:30:00+00:00,12.844086647033693,1000.0,0.0,1000.0,0.0,hold,,
