Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-20 21:30:00+00:00,0.08223102241754532,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 22:00:00+00:00,0.08031976968050003,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 22:30:00+00:00,0.07957857102155685,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 23:00:00+00:00,0.07898874580860138,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 23:30:00+00:00,0.0801321491599083,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 00:00:00+00:00,0.08104356378316879,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 00:30:00+00:00,0.08051969110965729,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 01:00:00+00:00,0.07822141796350479,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 01:30:00+00:00,0.07840330898761749,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 02:00:00+00:00,0.07915346324443817,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 02:30:00+00:00,0.07887116074562073,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 03:00:00+00:00,0.07896581292152405,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 04:00:00+00:00,0.07896000146865845,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 04:30:00+00:00,0.07895728200674057,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 05:00:00+00:00,0.07919330149888992,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 05:30:00+00:00,0.07959058880805969,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 06:00:00+00:00,0.07990250736474991,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 07:00:00+00:00,0.07792825996875763,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 07:30:00+00:00,0.07786355912685394,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 08:00:00+00:00,0.07822807133197784,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 08:30:00+00:00,0.07942649722099304,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 09:00:00+00:00,0.08028972893953322,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 09:30:00+00:00,0.07999219000339508,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 10:00:00+00:00,0.08074050396680832,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 10:30:00+00:00,0.08045638352632523,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 11:00:00+00:00,0.08035555481910706,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 11:30:00+00:00,0.08037266880273819,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 12:00:00+00:00,0.0781112015247345,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 12:30:00+00:00,0.0777459666132927,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 13:00:00+00:00,0.07817315310239792,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 14:00:00+00:00,0.07787369936704636,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 14:30:00+00:00,0.07846473902463913,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 15:30:00+00:00,0.07977482676506042,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 16:30:00+00:00,0.07947301864624022,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 17:30:00+00:00,0.07928803563117981,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 18:00:00+00:00,0.0796203464269638,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 18:30:00+00:00,0.07997564971446991,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 19:30:00+00:00,0.08040612936019897,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 20:00:00+00:00,0.08039342612028122,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 21:00:00+00:00,0.07875021547079086,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 21:30:00+00:00,0.07838453352451323,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 22:00:00+00:00,0.07861686497926712,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 22:30:00+00:00,0.07797379046678543,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 23:00:00+00:00,0.07820465415716171,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 23:30:00+00:00,0.07824304699897766,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 00:00:00+00:00,0.0756421610713005,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 00:30:00+00:00,0.07531863451004027,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 01:00:00+00:00,0.07719392329454422,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 01:30:00+00:00,0.07734081149101257,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 02:00:00+00:00,0.07779353857040405,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 02:30:00+00:00,0.07812826335430145,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 03:00:00+00:00,0.07748924195766449,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 04:00:00+00:00,0.07466431707143784,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 04:30:00+00:00,0.07416662573814392,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 05:00:00+00:00,0.07525401562452316,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 05:30:00+00:00,0.07357658445835114,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 06:00:00+00:00,0.07458923757076262,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 06:30:00+00:00,0.07435968518257141,1000.0,0.0,1000.0,0.0,hold,,
2021-02-22 07:00:00+00:00,0.07504847645759583,1000.0,0.0,1000.0,0.0,hold,,
