Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-21 17:00:00+00:00,0.013554618693888187,1000.0,0.0,1000.0,0.0,hold,,
2021-02-21 17:30:00+00:00,0.013492290861904621,999.9503712801561,36783.019541944625,503.66317284111756,496.28719843903855,buy,0.013492290861904621,
2021-02-21 18:00:00+00:00,0.013524692505598068,1001.1421513168464,36708.70143549452,504.66825212197665,496.4738991948698,sell,,0.013524692505598068
2021-02-21 18:30:00+00:00,0.013592951931059359,1003.6477597783302,36552.138043351515,506.79630437760693,496.85145540072324,sell,,0.013592951931059359
2021-02-21 19:00:00+00:00,0.013646183535456656,1005.5934054241302,36430.043248422706,508.4623490515304,497.1310563725998,sell,,0.013646183535456656
2021-02-21 19:30:00+00:00,0.01398793701082468,1018.042951080308,35646.17958390035,519.4264363841651,498.6165146961429,sell,,0.01398793701082468
2021-02-21 20:00:00+00:00,0.014003977179527284,1018.6146960537213,35609.389013138076,519.9416249368261,498.67307111689524,sell,,0.014003977179527284
2021-02-21 20:30:00+00:00,0.013747206889092922,1009.4704532641754,36198.33079517439,511.84451078308945,497.6259424810859,buy,0.013747206889092922,
2021-02-21 21:00:00+00:00,0.01368288416415453,1007.1418761201867,36345.86476488158,509.8256186962863,497.3162574239003,buy,0.01368288416415453,
2021-02-21 21:30:00+00:00,0.013583564199507236,1003.5316966756391,36573.67023595929,506.73089901387914,496.80079766176,buy,0.013583564199507236,
2021-02-21 22:00:00+00:00,0.013595515862107277,1003.9687942076785,36546.25727685854,507.1035736994947,496.86522050818377,sell,,0.013595515862107277
2021-02-21 22:30:00+00:00,0.013582968153059484,1003.5101833126884,36575.03735929946,506.71261566436294,496.7975676483254,buy,0.013582968153059484,
2021-02-21 23:00:00+00:00,0.013741494156420229,1009.3080279852311,36211.4338179379,511.70882178043956,497.59920620479147,sell,,0.013741494156420229
2021-02-21 23:30:00+00:00,0.013668078929185869,1006.6493271875786,36379.82282697341,509.4070373587082,497.24228982887035,buy,0.013668078929185869,
2021-02-22 00:00:00+00:00,0.013505136594176292,1000.7210091772996,36753.555897833605,504.3592164553631,496.3617927219365,buy,0.013505136594176292,
2021-02-22 00:30:00+00:00,0.013172779232263563,988.5046901210903,37515.86814457622,494.31644134587856,494.18824877521183,buy,0.013172779232263563,
2021-02-22 01:00:00+00:00,0.01349482499063015,1000.5860179234364,36777.20713161865,504.2840440380877,496.30197388534873,sell,,0.01349482499063015
