Date,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2018-01-02,73.0199966430664,1000.0,0.0,1000.0,0.0,hold,,
2018-01-03,73.91000366210938,999.967739298206,4.364862697269782,677.3607213583919,322.60701793981417,buy,73.91000366210938,
2018-01-04,74.8499984741211,1004.0698677656562,4.145805077061976,693.7563640735639,310.31350369209235,sell,,74.8499984741211
2018-01-05,75.0999984741211,1005.1061002673986,4.087544750140864,698.131495768918,306.97460449848063,sell,,75.0999984741211
2018-01-08,74.86000061035156,1004.1246795716906,4.143474166155187,693.9442009643375,310.1804786073532,buy,74.86000061035156,
2018-01-09,74.83000183105469,1004.0003280913422,4.15046512091147,693.4210154938083,310.5793125975339,buy,74.83000183105469,
2018-01-10,74.11000061035156,1001.0107446459072,4.318255146918524,680.9848530721216,320.0258915737856,buy,74.11000061035156,
2018-01-11,75.56999969482422,1007.3141076097306,3.9780150510549213,706.695511415504,300.61859619422654,sell,,75.56999969482422
2018-01-12,76.4000015258789,1010.6151285036542,3.7845903389654545,721.472420831867,289.14270767178726,sell,,76.4000015258789
2018-01-16,75.97000122070312,1008.9869922240111,3.884798172388326,713.8588703254848,295.1281218985264,buy,75.97000122070312,
2018-01-17,76.54000091552734,1011.2008176430141,3.7519646981267556,724.025436213366,287.17538142964816,sell,,76.54000091552734
2018-01-18,76.4000015258789,1010.675295615393,3.7845903389654545,721.5325879436057,289.14270767178726,buy,76.4000015258789,
2018-01-19,77.51000213623047,1014.8751907027338,3.5259143451985935,741.5815622742251,273.2936284285086,sell,,77.51000213623047
2018-01-22,77.63999938964844,1015.3334322792559,3.4956196152666834,743.9335274835075,271.3999047957484,sell,,77.63999938964844
2018-01-23,77.36000061035156,1014.354158270176,3.560870896944074,738.8851835091994,275.46897476097666,buy,77.36000061035156,
2018-01-24,78.29000091552734,1017.6649209073523,3.3441424096789767,755.8520085919314,261.8129123154209,sell,,78.29000091552734
2018-01-25,77.22000122070312,1014.0847640369393,3.5934965377827695,736.5949570027615,277.4898070341779,buy,77.22000122070312,
