Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-20 16:30:00+00:00,314.6048278808594,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 17:00:00+00:00,317.1246337890625,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 17:30:00+00:00,313.6085205078125,999.9978070902904,0.0699250679151433,978.068709995014,21.9290970952764,buy,313.6085205078125,
2021-02-20 18:00:00+00:00,314.40057373046875,1000.0529438502278,0.05417347774824233,983.0207713652056,17.03217248502217,sell,,314.40057373046875
2021-02-20 18:30:00+00:00,312.9898376464844,999.9756412661824,0.08222883563701977,974.2388513502921,25.736789915890267,buy,312.9898376464844,
2021-02-20 19:00:00+00:00,311.4237976074219,999.8458977222637,0.11337272871726434,964.5389320000172,35.306965722246474,buy,311.4237976074219,
2021-02-20 19:30:00+00:00,312.4657287597656,999.9637005712517,0.09265180741502466,971.0131860464065,28.950514524845136,sell,,312.4657287597656
2021-02-20 20:00:00+00:00,310.6036376953125,999.7900242576238,0.12968327760126908,959.5099264864186,40.28009777120521,buy,310.6036376953125,
2021-02-20 20:30:00+00:00,310.9792175292969,999.8386145436746,0.12221410829464752,961.8325667751643,38.006047768510236,sell,,310.9792175292969
2021-02-20 21:00:00+00:00,306.8074951171875,999.3262258361854,0.2051772979465376,936.3762929982953,62.94993283789006,buy,306.8074951171875,
2021-02-20 21:30:00+00:00,309.8613586425781,999.9518683731148,0.1444450071084562,955.1939422213518,44.757926151763094,sell,,309.8613586425781
2021-02-20 22:00:00+00:00,303.7170715332031,999.060645608828,0.26663665994975627,918.0785400854936,80.98210552333448,buy,303.7170715332031,
2021-02-20 22:30:00+00:00,294.4251403808594,996.5776354703318,0.4514256200652529,863.6665839111032,132.91105155922858,buy,294.4251403808594,
2021-02-20 23:00:00+00:00,299.02984619140625,998.6549484789318,0.3598516744108968,891.0485576281213,107.60639085081048,sell,,299.02984619140625
2021-02-20 23:30:00+00:00,298.670654296875,998.5254793259829,0.3669949361919107,888.9148616099051,109.61061771607785,buy,298.670654296875,
2021-02-21 00:00:00+00:00,298.982421875,998.6398037618885,0.3607948034514825,890.7684996260497,107.87130413583886,sell,,298.982421875
2021-02-21 00:30:00+00:00,297.5223693847656,998.1121605212728,0.3898309184378057,882.1287420082175,115.98341851305527,buy,297.5223693847656,
2021-02-21 01:00:00+00:00,297.23260498046875,997.9990301154961,0.3955934732900337,880.415751536228,117.5832785792682,buy,297.23260498046875,
2021-02-21 01:30:00+00:00,299.822265625,999.0227109121023,0.3440928013942619,895.8560276128215,103.16668329928076,sell,,299.822265625
2021-02-21 02:00:00+00:00,304.6234436035156,1000.6733074022083,0.24861160685748018,924.9403836014792,75.73292380072901,sell,,304.6234436035156
2021-02-21 02:30:00+00:00,303.62213134765625,1000.4237649465584,0.2685247387433618,918.8937114497263,81.53005349683208,buy,303.62213134765625,
2021-02-21 03:00:00+00:00,301.25006103515625,999.7853842852845,0.3156981840886983,904.6812870598761,95.10409722540837,buy,301.25006103515625,
2021-02-21 03:30:00+00:00,298.0398254394531,998.7700159893536,0.37954025176330575,885.6519056065719,113.11811038278174,buy,298.0398254394531,
2021-02-21 04:00:00+00:00,293.8970947265625,997.1952616124544,0.4619268824779015,861.4362928761009,135.75896873635352,buy,293.8970947265625,
2021-02-21 04:30:00+00:00,295.8917236328125,998.1160474641978,0.42225962759200186,873.1729184354508,124.94312902874694,sell,,295.8917236328125
2021-02-21 05:00:00+00:00,298.49310302734375,999.2137328505813,0.370525904504734,888.61430586295,110.59942698763129,sell,,298.49310302734375
2021-02-21 05:30:00+00:00,301.375,1000.280686707048,0.3132135185210281,905.8859625627731,94.39472414427483,sell,,301.375
2021-02-21 06:00:00+00:00,297.2240905761719,998.9781121978506,0.39576279954635485,881.3478740188054,117.63023817904512,buy,297.2240905761719,
2021-02-21 06:30:00+00:00,296.8886413574219,998.8451558188372,0.40243388990293116,879.3671050093736,119.47805080946353,buy,296.8886413574219,
2021-02-21 07:00:00+00:00,295.35302734375,998.2262707249376,0.4329726995510885,870.3464731553278,127.8797975696099,buy,295.35302734375,
2021-02-21 07:30:00+00:00,293.2650146484375,997.3210004667144,0.47449708111922195,858.1676070216449,139.15339344506947,buy,293.2650146484375,
2021-02-21 08:00:00+00:00,296.5218811035156,998.8654138157726,0.40972766391178617,877.3721961725008,121.49321764327186,sell,,296.5218811035156
2021-02-21 08:30:00+00:00,301.9767150878906,1001.0987722723517,0.30124718950350626,910.1291355566235,90.9696367157281,sell,,301.9767150878906
