Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-20 18:30:00+00:00,57147.77734375,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 19:30:00+00:00,57059.19140625,999.9863995869259,0.0023835621814653415,863.9822688459961,136.00413074092972,buy,57059.19140625,
2021-02-20 20:00:00+00:00,56942.3671875,999.7075909297179,0.0024451801881721948,860.4732428152164,139.23434811450147,buy,56942.3671875,
2021-02-20 20:30:00+00:00,56856.75,999.4979847247624,0.0024903382940002876,857.9054429273616,141.59254179740086,buy,56856.75,
2021-02-20 21:00:00+00:00,56633.30078125,998.9408531181903,0.0026081948104563733,851.2301719215192,147.71068119667112,buy,56633.30078125,
2021-02-20 21:30:00+00:00,56769.9375,999.2970237342937,0.0025361268579168657,855.3212605182819,143.97576321601184,sell,,56769.9375
2021-02-20 22:00:00+00:00,56237.8984375,997.9461270317598,0.0028167466375499522,839.538215705056,158.40791132670384,buy,56237.8984375,
2021-02-20 22:30:00+00:00,55587.75,996.1129174156822,0.003159662269351042,820.4744011025638,175.6385163131184,buy,55587.75,
2021-02-20 23:00:00+00:00,55896.8515625,997.0891183080793,0.002996629104181907,829.5869860837558,167.5021322243234,sell,,55896.8515625
2021-02-20 23:30:00+00:00,56101.3515625,997.7016263999617,0.002888767202716795,835.6378819781271,162.06374442183463,sell,,56101.3515625
2021-02-21 00:00:00+00:00,55848.625,996.9708137404979,0.0030220658216996397,828.1925929390778,168.77822080142005,buy,55848.625,
2021-02-21 00:30:00+00:00,55873.20703125,997.0450660354916,0.0030091002244747034,828.9169862156356,168.12807981985594,sell,,55873.20703125
2021-02-21 01:00:00+00:00,55992.6953125,997.4044418076343,0.0029460770791523393,832.4456455475174,164.95879626011688,sell,,55992.6953125
2021-02-21 01:30:00+00:00,56276.6015625,998.2404301489414,0.0027963329815345883,840.8723131110418,157.3681170378997,sell,,56276.6015625
2021-02-21 02:00:00+00:00,56600.99609375,999.1470610561078,0.0026252336614098516,850.5562208414677,148.59084021464002,sell,,56600.99609375
2021-02-21 02:30:00+00:00,56505.6796875,998.8965491419498,0.00267550754316509,847.7151769063731,151.18137223557665,buy,56505.6796875,
2021-02-21 03:00:00+00:00,56693.47265625,999.3987098722242,0.0025764576326949007,853.3303795230493,146.06833034917497,sell,,56693.47265625
2021-02-21 03:30:00+00:00,56596.421875,999.1483729365909,0.0026276462967746057,850.4329945860538,148.71537835053704,buy,56596.421875,
2021-02-21 04:00:00+00:00,56507.95703125,998.9156549509396,0.0026743063762840885,847.7960651514804,151.11958979945916,buy,56507.95703125,
2021-02-21 04:30:00+00:00,56704.46484375,999.440883185973,0.002570659890665506,853.6729897904926,145.7678933954804,sell,,56704.46484375
2021-02-21 05:00:00+00:00,56876.25,999.8822267284426,0.0024800531738116832,858.8261024014358,141.05612432700676,sell,,56876.25
2021-02-21 05:30:00+00:00,56664.5,999.3564426065668,0.0025917390302187156,852.4968463287385,146.85959627782842,buy,56664.5,
2021-02-21 06:30:00+00:00,56525.94140625,998.9969217903779,0.002664820660469115,848.3654252785362,150.63149651184162,buy,56525.94140625,
2021-02-21 07:00:00+00:00,56162.20703125,998.0265574477055,0.002856669468858968,837.5896953177971,160.43686212990835,buy,56162.20703125,
2021-02-21 07:30:00+00:00,56279.4296875,998.3612498481959,0.002794841309455953,841.0691748849491,157.29207496324676,sell,,56279.4296875
2021-02-21 08:00:00+00:00,56157.68359375,998.0206282251096,0.002859055320056564,837.4627041843454,160.55792404076416,buy,56157.68359375,
2021-02-21 08:30:00+00:00,56552.12109375,999.1477585944717,0.002651012392138982,849.2273847731961,149.92037382127558,sell,,56552.12109375
2021-02-21 09:00:00+00:00,56517.15234375,999.0549517647073,0.0026694563817079714,848.1848787647223,150.87007299998507,buy,56517.15234375,
2021-02-21 09:30:00+00:00,56702.17578125,999.5485870848697,0.0025718672385081597,853.718118840942,145.8304682439277,sell,,56702.17578125
2021-02-21 10:00:00+00:00,57627.98828125,1001.9282468994049,0.002083554785451091,881.8571761400871,120.07107075931782,sell,,57627.98828125
2021-02-21 10:30:00+00:00,57598.328125,1001.8663582320081,0.0020991987993918097,880.9560169850326,120.9103412469755,buy,57598.328125,
2021-02-21 11:00:00+00:00,57449.78125,1001.5540786920661,0.002177548669290104,876.4543839801211,125.09969471194506,buy,57449.78125,
2021-02-21 11:30:00+00:00,57371.3125,1001.3829717231455,0.002218936388510593,874.0796787602828,127.30329296286264,buy,57371.3125,
2021-02-21 12:00:00+00:00,57392.81640625,1001.430654975567,0.002207594323879531,874.7305992456695,126.70005572989753,sell,,57392.81640625
2021-02-21 13:30:00+00:00,57234.98828125,1001.0817580489123,0.0022908395154060505,869.9655852304226,131.11617281848973,buy,57234.98828125,
2021-02-21 14:00:00+00:00,57328.53125,1001.2959085529371,0.0022415010191807853,872.7939473279246,128.5019612250125,sell,,57328.53125
2021-02-21 14:30:00+00:00,57404.328125,1001.4656925786686,0.0022015225592169063,875.0887692147916,126.37692336387704,sell,,57404.328125
2021-02-21 15:00:00+00:00,57413.7421875,1001.4864035956052,0.002196557186689957,875.3738355788878,126.11256801671749,sell,,57413.7421875
2021-02-21 15:30:00+00:00,57367.81640625,1001.385386027602,0.002220780375403384,873.9840651728576,127.40132085474428,buy,57367.81640625,
2021-02-21 16:00:00+00:00,57481.703125,1001.6381307752182,0.002160711729750582,877.43674058699,124.20139018822819,sell,,57481.703125
2021-02-21 16:30:00+00:00,57719.4765625,1002.1515286957292,0.0020353000178354418,884.6750770186206,117.47645167710861,sell,,57719.4765625
