Date,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2018-01-02,1065.0,1000.0,0.0,1000.0,0.0,hold,,
2018-01-03,1082.47998046875,999.9516990445954,0.4462064544017089,516.9421449988033,483.0095540457921,buy,1082.47998046875,
2018-01-04,1086.4000244140623,1001.700720506517,0.4438602097007336,519.4909778512092,482.20974265530776,sell,,1086.4000244140623
2018-01-05,1102.22998046875,1008.7264859596594,0.43438558364344204,529.9336725844416,478.7928133752177,sell,,1102.22998046875
2018-01-08,1106.93994140625,1010.7722690655962,0.43156655379439524,533.0540132955311,477.7182557700651,sell,,1106.93994140625
2018-01-09,1106.260009765625,1010.478788290704,0.43197350994873884,532.6037689563209,477.8750193343831,buy,1106.260009765625,
2018-01-10,1102.6099853515623,1008.9018335535416,0.4341581411823162,530.1947318642464,478.7071016892952,buy,1102.6099853515623,
2018-01-11,1105.52001953125,1010.1651523079853,0.43241641267901354,532.1201513174492,478.0450009905361,sell,,1105.52001953125
2018-01-12,1122.260009765625,1017.4032366201852,0.42239710832178834,543.3638537100032,474.0393829101819,sell,,1122.260009765625
2018-01-16,1121.760009765625,1017.192004495948,0.42269637087263057,543.0281193779717,474.1638851179763,buy,1121.760009765625,
2018-01-17,1131.97998046875,1021.5116028116568,0.41657946186833106,549.951991702261,471.5596111093958,sell,,1131.97998046875
2018-01-18,1129.7900390625,1020.5991701135943,0.41789019677118977,548.470988379636,472.1281817339583,buy,1129.7900390625,
2018-01-19,1137.510009765625,1023.8250073910667,0.4132696005211013,553.7267000664729,470.09830732459386,sell,,1137.510009765625
2018-01-22,1155.81005859375,1031.387228278174,0.4023165619354183,566.3856992543622,465.0015290238119,sell,,1155.81005859375
2018-01-23,1169.969970703125,1037.0834996568747,0.3938414991003124,576.3007724928074,460.78272716406735,sell,,1169.969970703125
2018-01-24,1164.239990234375,1034.8263962788178,0.3972710362430206,572.3075689228434,462.5188273559744,buy,1164.239990234375,
2018-01-25,1170.3699951171875,1037.2614549686475,0.3936020744472094,576.6013970197522,460.6600579488953,sell,,1170.3699951171875
2018-01-26,1175.8399658203125,1039.4142543045714,0.39032815967591084,580.4508043725428,458.9634499320285,sell,,1175.8399658203125
2018-01-29,1175.5799560546875,1039.3127468766031,0.3904837820473205,580.2678395373459,459.0449073392572,buy,1175.5799560546875,
2018-01-30,1163.68994140625,1034.6690608513684,0.3976002542738055,571.9856442523735,462.6834165989948,buy,1163.68994140625,
2018-01-31,1169.93994140625,1037.1538436160727,0.3938594723882781,576.361915567834,460.7919280482386,sell,,1169.93994140625
2018-02-01,1167.699951171875,1036.2714456917975,0.3952001627710794,574.7962349208909,461.4752107709065,buy,1167.699951171875,
2018-02-02,1111.9000244140623,1014.2155920689502,0.4285978196077813,537.6576659832443,476.5579260857059,buy,1111.9000244140623,
2018-02-05,1055.800048828125,990.1677197672254,0.4621750631998468,502.20326547368535,487.96445429354003,buy,1055.800048828125,
2018-02-06,1080.5999755859377,1001.6288254961369,0.4473316845153613,518.242218130021,483.3866073661158,sell,,1080.5999755859377
2018-02-07,1048.5799560546877,987.30324664002,0.46649646996123917,498.14439866839683,489.1588479716231,buy,1048.5799560546877,
2018-02-08,1001.52001953125,965.3471314385358,0.4946630232541912,469.9322107276111,495.4149207109247,buy,1001.52001953125,
2018-02-09,1037.780029296875,983.2824913700213,0.4729604972221432,492.453532706561,490.8289586634603,sell,,1037.780029296875
2018-02-12,1051.93994140625,989.979124679038,0.46448543438703727,501.3683440458815,488.61078063315654,sell,,1051.93994140625
2018-02-13,1052.0999755859377,990.053453185765,0.46438964991336673,501.4691138495497,488.5843393362153,sell,,1052.0999755859377
2018-02-14,1069.699951171875,998.2261362741845,0.45385562273615065,512.7367987942431,485.4893374799413,sell,,1069.699951171875
2018-02-15,1089.52001953125,1007.220939503738,0.44199281430596393,525.660919828432,481.56001967530597,sell,,1089.52001953125
2018-02-16,1094.800048828125,1009.5545015212799,0.4388325842341553,529.1205668743544,480.4339346469255,sell,,1094.800048828125
2018-02-20,1102.4599609375,1012.9156678276083,0.434247934559998,534.1747068554029,478.74096097220547,sell,,1102.4599609375
2018-02-21,1111.3399658203123,1016.7714962734892,0.42893302873455486,540.0810787804261,476.6904174930632,sell,,1111.3399658203123
2018-02-22,1106.6300048828123,1014.7509265010444,0.43175205858360155,536.9611438025091,477.78978269853525,buy,1106.6300048828123,
2018-02-23,1126.7900390625,1023.4543829506681,0.419685772076243,550.5566354389027,472.8977475117654,sell,,1126.7900390625
2018-02-26,1143.75,1030.5716567429465,0.4095348097315623,562.1662181124722,468.4054386304744,sell,,1143.75
2018-02-27,1118.2900390625,1020.1432123866664,0.42477323544056034,545.1235343331376,475.0196780535287,buy,1118.2900390625,
2018-02-28,1104.72998046875,1014.3823658222673,0.432889270889231,536.1566100476757,478.2257557745916,buy,1104.72998046875,
2018-03-01,1069.52001953125,999.1380975926445,0.4539633163396519,513.6152426345889,485.5228549580556,buy,1069.52001953125,
2018-03-02,1078.9200439453123,1003.4050603409949,0.4483371657713895,519.6851057446106,483.7199545963843,sell,,1078.9200439453123
2018-03-05,1090.9300537109377,1008.789201983996,0.44114887345518783,527.5266377710083,481.26256421298774,sell,,1090.9300537109377
2018-03-06,1095.06005859375,1010.6110136408304,0.43867696186274563,530.2333940796839,480.37761956114645,sell,,1095.06005859375
2018-03-07,1109.6400146484377,1017.0064203049958,0.42995049218255954,539.9161498614375,477.0902704435584,sell,,1109.6400146484377
2018-03-08,1126.0,1024.039852777175,0.4201586302864604,550.9412350746204,473.0986177025544,sell,,1126.0
2018-03-09,1160.0400390625,1038.3408872423502,0.39978481244523667,574.5744977967836,463.7663894455666,sell,,1160.0400390625
2018-03-12,1164.5,1040.1237564635298,0.397115413871611,577.6828570100388,462.440899453491,sell,,1164.5
2018-03-13,1138.1700439453125,1029.6659314095873,0.41287455349658864,559.7444827124737,469.9214486971136,buy,1138.1700439453125,
2018-03-14,1149.489990234375,1034.3392597739216,0.40609928149286556,567.532200656501,466.80705911742075,sell,,1149.489990234375
2018-03-15,1149.5799560546875,1034.3757917338494,0.40604543469111487,567.594098765431,466.7816929684183,sell,,1149.5799560546875
2018-03-16,1135.72998046875,1028.7511309066363,0.4143349927370146,558.178457697907,470.5726732087292,buy,1135.72998046875,
2018-03-19,1099.8199462890623,1013.8699833063454,0.4358280495959025,534.5376012085131,479.33238209783224,buy,1099.8199462890623,
2018-03-20,1097.7099609375,1012.9502538783906,0.43709092879299893,533.1511875068923,479.79906637149844,buy,1097.7099609375,
