Datetime,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-20 18:30:00+00:00,170.8441162109375,1000.0,0.0,1000.0,0.0,hold,,
2021-02-20 19:00:00+00:00,169.80810546875,999.9984729682459,0.08992690601530207,984.7281554271211,15.270317541124783,buy,169.80810546875,
2021-02-20 19:30:00+00:00,171.1248016357422,1000.116109944508,0.0,1000.116109944508,0.0,sell,,171.1248016357422
2021-02-20 20:00:00+00:00,170.06857299804688,1000.1148831097087,0.07213765469498945,987.846535116306,12.268347993402712,buy,170.06857299804688,
2021-02-20 20:30:00+00:00,170.03309631347656,1000.1122827064665,0.07456061950575155,987.4345097088526,12.677772997613932,buy,170.03309631347656,
2021-02-20 21:00:00+00:00,166.48382568359375,999.8436112232607,0.31696652479934606,947.0738115610319,52.76979966222883,buy,166.48382568359375,
2021-02-20 21:30:00+00:00,167.8852081298828,1000.2869991261537,0.22125576730028484,963.1414285830084,37.14557054314524,sell,,167.8852081298828
2021-02-20 22:00:00+00:00,165.63221740722656,999.7859632962378,0.37512914374709183,937.6524914033328,62.13347189290506,buy,165.63221740722656,
2021-02-20 22:30:00+00:00,162.0474090576172,998.437229753595,0.6199621823930599,897.9739643830937,100.46326537050125,buy,162.0474090576172,
2021-02-20 23:00:00+00:00,163.34805297851562,999.2428542822006,0.5311316028211639,912.4835410860052,86.7593131961954,sell,,163.34805297851562
2021-02-20 23:30:00+00:00,164.18858337402344,999.6888152676606,0.4737255741756172,921.9084843357201,77.78033093194045,sell,,164.18858337402344
2021-02-21 00:00:00+00:00,163.176025390625,999.2080122107545,0.542880637348711,910.6229075466626,88.58510466409194,buy,163.176025390625,
2021-02-21 01:00:00+00:00,163.88735961914062,999.5937836891162,0.4942983691559526,918.5845291040998,81.00925458501634,sell,,163.88735961914062
2021-02-21 01:30:00+00:00,165.5895538330078,1000.4342129789038,0.3780429543324235,937.8342488412857,62.59996413761816,sell,,165.5895538330078
2021-02-21 02:00:00+00:00,166.8636932373047,1000.9151663763494,0.291022563954634,952.3540665394894,48.56109983685993,sell,,166.8636932373047
2021-02-21 02:30:00+00:00,166.54904174804688,1000.8232377813989,0.31251243808915063,948.7745906833051,52.048647098093866,buy,166.54904174804688,
2021-02-21 03:00:00+00:00,166.20877075195312,1000.7165125999401,0.33575205756442905,944.9115758347173,55.804936765222756,buy,166.20877075195312,
2021-02-21 03:30:00+00:00,164.7393798828125,1000.22150834107,0.43610761255233754,928.377410687024,71.84409765404594,buy,164.7393798828125,
2021-02-21 04:00:00+00:00,163.6921844482422,999.7636477020897,0.5076283230890581,916.6688586078437,83.09478909424598,buy,163.6921844482422,
2021-02-21 04:30:00+00:00,164.5678253173828,1000.207655717555,0.4478243408824074,926.5101778143469,73.69747790320812,sell,,164.5678253173828
2021-02-21 05:00:00+00:00,165.0753173828125,1000.4346369385866,0.41316395953136364,932.2314651878072,68.20317175077935,sell,,165.0753173828125
2021-02-21 05:30:00+00:00,164.76918029785156,1000.3078076230283,0.4340723221112963,928.7860669187651,71.52174070426328,buy,164.76918029785156,
2021-02-21 06:00:00+00:00,163.5004425048828,999.7556669076425,0.5207237965566076,914.6170957478146,85.13857115982792,buy,163.5004425048828,
2021-02-21 06:30:00+00:00,163.75973510742188,999.8905417349417,0.5030147896622843,917.5169730247305,82.3735687102112,sell,,163.75973510742188
2021-02-21 07:00:00+00:00,162.7644805908203,999.3888076300252,0.5709880712889674,906.4522307831221,92.93657684690307,buy,162.7644805908203,
2021-02-21 07:30:00+00:00,162.3621368408203,999.1586279928747,0.5984670975815298,901.9902312006138,97.1683967922609,buy,162.3621368408203,
2021-02-21 08:00:00+00:00,163.09414672851562,999.596304136377,0.5484727359184127,910.1436112679089,89.452692868468,sell,,163.09414672851562
2021-02-21 08:30:00+00:00,164.75892639160156,1000.5084537375803,0.43477263710176217,928.8757808242486,71.63267291333173,sell,,164.75892639160156
2021-02-21 09:00:00+00:00,165.30189514160156,1000.7442151955119,0.39768929093995453,935.0054217256176,65.73879346989425,sell,,165.30189514160156
2021-02-21 09:30:00+00:00,166.31619262695312,1001.1470143749763,0.32841542433097715,946.5262114002829,54.62080297469334,sell,,166.31619262695312
