Date,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2018-01-02,34.573055267333984,1000.0,0.0,1000.0,0.0,hold,,
2018-01-03,34.8292236328125,999.9672958021142,9.38987277769776,672.9253169440206,327.0419788580936,buy,34.8292236328125,
2018-01-04,34.90512466430664,1000.6798591200134,9.310966583696931,675.6794097708786,325.0004493491347,sell,,34.90512466430664
2018-01-05,34.97153854370117,1001.2981158040262,9.241923168229555,678.0938435083615,323.20427229566474,sell,,34.97153854370117
2018-01-08,34.582542419433594,997.7016450006954,9.646320882500376,664.1073438901581,333.59430111053734,buy,34.582542419433594,
2018-01-09,34.54459381103516,997.3354442647685,9.685771996634173,662.744384894742,334.5910593700266,buy,34.54459381103516,
2018-01-10,34.601516723632805,997.8866842374448,9.626595325433485,664.7918850928127,333.09479914463213,sell,,34.601516723632805
2018-01-11,34.68690872192383,998.7085644860822,9.537822387165974,667.8709899365344,330.83757454954775,sell,,34.68690872192383
2018-01-12,34.667930603027344,998.5274861606323,9.5575519099661,667.1869398110961,331.3405463495362,buy,34.667930603027344,
2018-01-16,34.724857330322266,999.0714635598592,9.49837127303217,669.2418762333857,329.8295873264736,sell,,34.724857330322266
2018-01-17,35.27514266967773,1004.2972690215396,8.926298392226244,689.420819723644,314.87644929789565,sell,,35.27514266967773
2018-01-18,35.09487533569336,1002.687491313603,9.113703081561475,682.8432178196787,319.8442734939244,buy,35.09487533569336,
2018-01-19,35.047439575195305,1002.2550030444083,9.163016974228732,681.1147193136379,321.1402837307704,buy,35.047439575195305,
2018-01-22,35.037952423095696,1002.168037551526,9.172879752762185,680.7691131914668,321.39892436005925,buy,35.037952423095696,
2018-01-23,34.93358612060547,1001.2103189843897,9.28137824809658,676.9784926365935,324.2318263477962,buy,34.93358612060547,
2018-01-24,35.037952423095696,1002.1787920359009,9.172879752762185,680.7798676758416,321.39892436005925,sell,,35.037952423095696
2018-01-25,35.32258224487305,1004.7891445688898,8.876980533825758,691.2312695766924,313.5578749921974,sell,,35.32258224487305
2018-01-26,37.01138687133789,1019.7773813748242,7.121310777274154,756.2077931661025,263.56958820872165,sell,,37.01138687133789
2018-01-29,37.0208740234375,1019.8449240768828,7.111447998740701,756.5729035912765,263.2720204856062,sell,,37.0208740234375
2018-01-30,35.86337661743164,1011.6091259306123,8.314774397286499,713.4132402317484,298.1958856988639,buy,35.86337661743164,
2018-01-31,35.14231491088867,1005.6110262082148,9.064385223160997,687.0675462222852,318.54347998592965,buy,35.14231491088867,
2018-02-01,34.94307327270508,1003.8042994704873,9.271515469563134,679.8290550685241,323.9752444019632,buy,34.94307327270508,
2018-02-02,34.734344482421875,1001.8683135513857,9.488508494498717,672.291190879081,329.5771226723046,buy,34.734344482421875,
2018-02-05,32.89373779296875,984.397407185485,11.40199063905198,609.343316786625,375.05409039886007,buy,32.89373779296875,
2018-02-06,33.472484588623054,990.9952657771271,10.800329422645689,629.4814056255672,361.5138601515599,sell,,33.472484588623054
2018-02-07,33.187854766845696,987.9201879123923,11.096228641582123,619.6601632958514,368.260024616541,buy,33.187854766845696,
2018-02-08,31.907020568847656,973.7035102313394,12.427775126795993,577.1702336356464,396.53327659569305,buy,31.907020568847656,
2018-02-09,32.409866333007805,979.9519171907637,11.905020104390545,594.1118069156954,385.8401102750682,sell,,32.409866333007805
2018-02-12,32.88425064086914,985.5986610422134,11.411853417585434,610.3284129814749,375.2702480607385,sell,,32.88425064086914
2018-02-13,33.149906158447266,988.629825111839,11.13567975571592,619.4830861993353,369.14673891250374,sell,,33.149906158447266
2018-02-14,33.387096405029304,991.2706881071731,10.889098395179971,627.7153102234495,363.55537788372357,sell,,33.387096405029304
2018-02-15,33.880455017089844,996.6420497268798,10.376206151307976,645.091463969439,351.5505857574408,sell,,33.880455017089844
