Date,stock_price,portfolio_value,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2018-01-02,72.7699966430664,1000.0,0.0,1000.0,0.0,hold,,
2018-01-03,70.36000061035156,999.971781406751,4.010601620837438,717.785848916752,282.18593248999906,buy,70.36000061035156,
2018-01-04,71.05999755859375,1002.7784980933328,3.8157779103500964,731.629329099719,271.1491689936138,sell,,71.05999755859375
2018-01-05,72.16999816894531,1007.01289910633,3.5068416527064628,753.9241434517235,253.08875565460656,sell,,72.16999816894531
2018-01-08,72.41000366210938,1007.8543185225792,3.440043131894356,758.7607827442947,249.09353577828452,sell,,72.41000366210938
2018-01-09,72.08000183105469,1006.7184359614696,3.5318895054466104,752.1398339417951,254.57860201967452,buy,72.08000183105469,
2018-01-10,72.69999694824219,1008.907562962672,3.3593319685633034,764.6841390999875,244.22342386268457,sell,,72.69999694824219
2018-01-11,74.31999969482422,1014.3480145066427,2.9084515084679303,798.191899284895,216.15611522174763,sell,,74.31999969482422
2018-01-12,75.91999816894531,1018.9998420746898,2.46313865348316,831.9983600123899,187.0014820622999,sell,,75.91999816894531
2018-01-16,74.31999969482422,1015.0555144224434,2.9084515084679303,798.8993992006957,216.15611522174763,buy,74.31999969482422,
2018-01-17,75.5,1018.4862483097012,2.580032879775562,823.6937658866462,194.7924824230549,sell,,75.5
2018-01-18,76.0199966430664,1019.8273066431339,2.435306998187709,834.695276816068,185.13202982706576,sell,,76.0199966430664
2018-01-19,74.95999908447266,1017.2436757054709,2.7303263664740207,812.5784137742668,204.66526193120416,buy,74.95999908447266,
2018-01-22,76.36000061035156,1021.0646491027096,2.3406768220801517,842.3305655400335,178.73408356267615,sell,,76.36000061035156
2018-01-23,75.5,1019.0498584688494,2.580032879775562,824.2573760457944,194.7924824230549,buy,75.5,
2018-01-24,76.58000183105469,1021.8351477556396,2.2794459063786476,847.2751760713727,174.55997168426694,sell,,76.58000183105469
2018-01-25,76.68000030517578,1022.0629821615523,2.251614251083197,849.4092007013546,172.65378146019768,sell,,76.68000030517578
2018-01-26,77.6500015258789,1024.2460025692258,1.981642735537033,870.3714411310284,153.87456143819745,sell,,77.6500015258789
2018-01-29,77.4000015258789,1023.7500533345834,2.051222935485253,864.985394998107,158.76465833647637,buy,77.4000015258789,
2018-01-30,76.80000305175781,1022.5180402041752,2.2182149906771436,852.1591221507157,170.35891805345955,buy,76.80000305175781,
2018-01-31,76.6500015258789,1022.1849845682451,2.259963535329913,848.9587761367766,173.2262084314685,buy,76.6500015258789,
2018-02-01,76.19000244140625,1021.1444279709219,2.3879908484243337,839.2033993994162,181.94102857150577,buy,76.19000244140625,
2018-02-02,74.91000366210938,1018.0851339289588,2.744241132412153,812.5140206502533,205.57111327870555,buy,74.91000366210938,
2018-02-05,72.88999938964844,1012.5376571739646,3.3064503371085188,771.5304941202218,241.0071630537428,buy,72.88999938964844,
2018-02-06,73.77999877929688,1015.4794821709027,3.058744995166389,789.8052801613461,225.6742020095566,sell,,73.77999877929688
