,true_value,prediction
0,59.3818359375,58.797222
1,59.91770553588867,58.968063
2,60.205482482910156,59.148373
3,59.897857666015625,59.35503
4,60.483341217041016,59.589188
5,58.83465576171875,59.84592
6,59.930458068847656,60.117706
