,true_value,prediction
0,19.132686614990234,19.553759
1,18.715246200561523,19.6885
2,18.2580509185791,19.818422
3,17.741220474243164,19.955982
4,17.989696502685547,20.103704
5,17.621950149536133,20.264679
6,17.8803653717041,20.440702
