,true_value,prediction
0,158.02178955078125,151.26811
1,156.46522521972656,147.17514
2,150.16909790039062,143.36606
3,145.70892333984375,140.31635
4,148.6324920654297,138.11432
5,148.8120880126953,136.57486
6,151.66580200195312,135.5594
