,true_value,prediction
0,71.79000091552734,72.90594
1,71.20999908447266,73.16377
2,71.80000305175781,73.39984
3,69.13999938964844,73.61236
4,69.30999755859375,73.81113
5,66.77999877929688,74.000854
6,68.33999633789062,74.1818
