,true_value,prediction
0,288.25775146484375,286.3816
1,281.9325866699219,284.88547
2,280.6575927734375,283.7713
3,272.26055908203125,282.74866
4,273.9439392089844,281.83896
5,270.1090393066406,281.01938
6,273.65509033203125,280.27377
