,true_value,prediction
0,34.02885818481445,34.57869
1,33.9503173828125,34.695766
2,34.225215911865234,34.858555
3,33.22378921508789,35.00925
4,33.38087463378906,35.134396
5,32.9881591796875,35.234318
6,33.23360824584961,35.31655
