,true_value,prediction
0,47.38999938964844,48.261005
1,45.619998931884766,48.592133
2,45.810001373291016,48.92975
3,44.150001525878906,49.25097
4,44.599998474121094,49.557102
5,43.939998626708984,49.855152
6,44.790000915527344,50.15139
