,true_value,prediction
0,164.72999572753906,166.37376
1,166.61000061035156,167.27225
2,168.11000061035156,168.29123
3,163.8699951171875,169.36287
4,166.02000427246094,170.44118
5,163.6699981689453,171.51228
6,165.22999572753906,172.58194
