,true_value,prediction
0,49.689998626708984,49.556934
1,49.630001068115234,49.540813
2,49.150001525878906,49.55463
3,47.33000183105469,49.565235
4,47.56999969482422,49.56429
5,47.209999084472656,49.555084
6,47.599998474121094,49.542625
