,true_value,prediction
0,47.849998474121094,48.869907
1,47.5,49.042973
2,47.70000076293945,49.20106
3,45.0099983215332,49.341827
4,47.540000915527344,49.491722
5,46.470001220703125,49.660942
6,48.040000915527344,49.851597
