,true_value,prediction
0,36.15666198730469,36.308018
1,36.878807067871094,36.49181
2,36.908485412597656,36.683445
3,35.85000228881836,36.869892
4,35.86000061035156,37.04832
5,35.900001525878906,37.21776
6,35.79999923706055,37.377296
