,true_value,prediction
0,212.0751495361328,210.09053
1,212.03538513183594,208.89124
2,214.0629119873047,207.88605
3,205.73416137695312,207.25673
4,205.55526733398438,206.90648
5,206.5690155029297,206.63489
6,206.65846252441406,206.32578
