,true_value,prediction
0,32.709999084472656,33.989746
1,31.920000076293945,33.9648
2,31.190000534057617,33.93285
3,31.1200008392334,33.89001
4,31.229999542236328,33.83355
5,30.420000076293945,33.765
6,30.489999771118164,33.68818
