,true_value,prediction
0,565.1699829101562,544.5827
1,556.780029296875,534.578
2,561.9299926757812,523.6787
3,523.280029296875,513.3404
4,538.5999755859375,505.437
5,532.3900146484375,500.13504
6,539.0399780273438,497.1397
