,true_value,prediction
0,127.4800033569336,126.38824
1,129.6300048828125,125.192245
2,134.8800048828125,123.81701
3,132.19000244140625,122.41195
4,130.44000244140625,121.06628
5,126.19999694824219,119.81584
6,129.55999755859375,118.67824
