,true_value,prediction
0,245.62103271484375,224.62158
1,245.16358947753906,227.04128
2,245.44204711914062,224.23575
3,237.76513671875,224.37613
4,240.8478240966797,222.53291
5,233.11126708984375,221.33849
6,231.6693572998047,219.77534
