,true_value,prediction
0,57.470001220703125,57.31549
1,58.41999816894531,57.35363
2,56.56999969482422,57.384953
3,55.130001068115234,57.41528
4,55.369998931884766,57.4459
5,54.75,57.47589
6,54.279998779296875,57.50363
