,true_value,prediction
0,157.154296875,159.48341
1,157.1344757080078,159.72343
2,159.61154174804688,159.87016
3,152.84422302246094,160.00389
4,160.0177764892578,160.13257
5,158.799072265625,160.26236
6,159.20529174804688,160.39299
