,true_value,prediction
0,147.9499969482422,148.99591
1,146.72000122070312,147.4211
2,145.97999572753906,145.90979
3,142.63999938964844,144.4431
4,143.3000030517578,143.13309
5,140.52000427246094,141.91124
6,140.41000366210938,140.71863
