,true_value,prediction
0,46.58000183105469,46.869976
1,48.0,47.15519
2,49.95000076293945,47.400883
3,52.709999084472656,47.623436
4,48.75,47.83272
5,48.11000061035156,48.03297
6,48.029998779296875,48.224808
