,true_value,prediction
0,33.041622161865234,32.856743
1,33.33015060424805,32.676178
2,32.97197723388672,32.503258
3,32.0367431640625,32.34624
4,32.85258483886719,32.211216
5,31.031864166259766,32.09368
6,31.87755584716797,31.99005
