,true_value,prediction
0,49.130001068115234,48.672615
1,47.90999984741211,48.8445
2,47.22999954223633,49.048622
3,46.099998474121094,49.278988
4,47.189998626708984,49.535343
5,46.06999969482422,49.82268
6,47.560001373291016,50.148724
