,true_value,prediction
0,73.75078582763672,77.25641
1,72.0097427368164,78.13097
2,70.8457260131836,78.79441
3,68.06999969482422,79.24613
4,69.31999969482422,79.57488
5,67.05000305175781,79.85476
6,67.66999816894531,80.10496
