,true_value,prediction
0,1434.7520751953125,1420.6522
1,1431.7967529296875,1413.639
2,1431.8016357421875,1407.5616
3,1422.0523681640625,1403.4075
4,1423.522705078125,1401.2455
5,1424.894287109375,1400.5408
6,1432.7884521484375,1400.5553
