,true_value,prediction
0,152.77000427246094,152.86351
1,153.16000366210938,154.12936
2,150.3300018310547,155.53719
3,152.72999572753906,156.83835
4,150.42999267578125,157.98422
5,146.67999267578125,159.00395
6,147.6699981689453,159.95
