,true_value,prediction
0,128.65525817871094,134.21005
1,130.0300750732422,135.83226
2,126.17459869384766,137.36778
3,121.28302764892578,138.8828
4,125.35768127441406,140.4149
5,121.06385040283203,141.96028
6,126.18456268310547,143.51184
