,true_value,prediction
0,40.0,40.095085
1,38.900001525878906,39.51753
2,39.31999969482422,38.928043
3,38.52000045776367,38.307076
4,40.08000183105469,37.643734
5,37.959999084472656,36.92722
6,37.81999969482422,36.149185
