Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-22 05:30:00+00:00,156.6674346923828,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-22 06:00:00+00:00,156.74462890625,999.975,-0.024999999999977263,6.379644438075716,1.1368683772161603e-13,999.9749999999999,buy,156.74462890625,
2021-02-22 06:30:00+00:00,156.69679260253906,999.6698213910925,-0.30517860890756765,6.379644438075716,1.1368683772161603e-13,999.6698213910923,hold,,
2021-02-22 07:00:00+00:00,157.88723754882812,1007.2644368715208,7.594615480428388,6.379644438075716,1.1368683772161603e-13,1007.2644368715207,hold,,
2021-02-22 07:30:00+00:00,161.7969970703125,1032.207312456972,24.942875585451134,6.379644438075716,1.1368683772161603e-13,1032.207312456972,hold,,
2021-02-22 08:00:00+00:00,159.75735473632812,1019.195119585305,-13.012192871667025,6.379644438075716,1.1368683772161603e-13,1019.1951195853048,hold,,
2021-02-22 08:30:00+00:00,157.23016357421875,1003.0725385439998,-16.122581041305125,6.379644438075716,1.1368683772161603e-13,1003.0725385439997,hold,,
2021-02-22 09:00:00+00:00,155.66844177246094,993.109308737594,-9.96322980640582,6.379644438075716,1.1368683772161603e-13,993.1093087375939,hold,,
2021-02-22 10:00:00+00:00,152.24957275390625,971.2981400188622,-21.81116871873178,6.379644438075716,1.1368683772161603e-13,971.2981400188621,hold,,
2021-02-22 10:30:00+00:00,152.90750122070312,975.4954897027145,4.197349683852281,6.379644438075716,1.1368683772161603e-13,975.4954897027144,hold,,
2021-02-22 11:00:00+00:00,151.92056274414062,969.1991731399897,-6.296316562724769,6.379644438075716,1.1368683772161603e-13,969.1991731399896,hold,,
2021-02-22 11:30:00+00:00,151.73333740234375,968.0047420295284,-1.1944311104613234,6.379644438075716,1.1368683772161603e-13,968.0047420295283,hold,,
2021-02-22 12:00:00+00:00,147.02764892578125,937.9841227127094,-30.020619316818966,6.379644438075716,1.1368683772161603e-13,937.9841227127093,hold,,
2021-02-22 12:30:00+00:00,147.9745635986328,944.0251016386992,6.040978925989748,6.379644438075716,1.1368683772161603e-13,944.0251016386991,hold,,
2021-02-22 13:00:00+00:00,142.8530731201172,911.3518133927793,-32.673288245919935,6.379644438075716,1.1368683772161603e-13,911.3518133927791,hold,,
2021-02-22 13:30:00+00:00,140.60899353027344,897.0353835188334,-14.316429873945822,6.379644438075716,1.1368683772161603e-13,897.0353835188333,hold,,
2021-02-22 14:00:00+00:00,136.824951171875,872.8945387336339,-24.140844785199533,6.379644438075716,1.1368683772161603e-13,872.8945387336338,hold,,
2021-02-22 14:30:00+00:00,146.77890014648438,936.3971939463901,63.50265521275617,6.379644438075716,1.1368683772161603e-13,936.39719394639,hold,,
2021-02-22 15:00:00+00:00,147.57855224609375,941.4986900160586,5.101496069668542,6.379644438075716,1.1368683772161603e-13,941.4986900160585,hold,,
2021-02-22 15:30:00+00:00,149.02320861816406,950.7150840050676,9.21639398900902,6.379644438075716,1.1368683772161603e-13,950.7150840050675,hold,,
2021-02-22 16:00:00+00:00,150.139892578125,957.8391306193207,7.124046614253075,6.379644438075716,1.1368683772161603e-13,957.8391306193206,hold,,
2021-02-22 16:30:00+00:00,150.42318725585938,959.6464499344653,1.807319315144582,6.379644438075716,1.1368683772161603e-13,959.6464499344652,hold,,
2021-02-22 17:00:00+00:00,150.08868408203125,957.512438622034,-2.134011312431312,6.379644438075716,1.1368683772161603e-13,957.5124386220339,hold,,
2021-02-22 17:30:00+00:00,149.31088256835938,952.5503415214104,-4.962097100623623,6.379644438075716,1.1368683772161603e-13,952.5503415214102,hold,,
2021-02-22 18:00:00+00:00,149.77369689941406,955.5029323943852,2.952590872974838,6.379644438075716,1.1368683772161603e-13,955.5029323943851,hold,,
2021-02-22 18:30:00+00:00,152.6797637939453,974.0426058947575,18.53967350037226,6.379644438075716,1.1368683772161603e-13,974.0426058947573,hold,,
2021-02-22 19:00:00+00:00,153.62115478515625,980.0483456958908,6.005739801133359,6.379644438075716,1.1368683772161603e-13,980.0483456958907,hold,,
2021-02-22 19:30:00+00:00,153.05221557617188,976.4187158356905,-3.629629860200339,6.379644438075716,1.1368683772161603e-13,976.4187158356904,hold,,
2021-02-22 20:00:00+00:00,155.10052490234375,989.4862010358615,13.067485200171063,6.379644438075716,1.1368683772161603e-13,989.4862010358614,hold,,
2021-02-22 20:30:00+00:00,154.8922576904297,988.1575302757404,-1.3286707601210992,6.379644438075716,1.1368683772161603e-13,988.1575302757403,hold,,
2021-02-22 21:00:00+00:00,156.00247192382812,995.2403023349133,7.082772059172839,6.379644438075716,1.1368683772161603e-13,995.2403023349132,hold,,
