Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell,benchmark
2018-01-02,28.299999237060547,1000.0,0.0,0.0,1000.0,0.0,hold,,,2695.81005859375
2018-01-03,27.850000381469727,1000.0,0.0,0.0,1000.0,0.0,hold,,,2713.06005859375
2018-01-04,26.979999542236328,1000.0,0.0,0.0,1000.0,0.0,hold,,,2723.989990234375
2018-01-05,27.31999969482422,1000.0,0.0,0.0,1000.0,0.0,hold,,,2743.14990234375
2018-01-08,27.969999313354492,1000.0,0.0,0.0,1000.0,0.0,hold,,,2747.7099609375
2018-01-09,27.770000457763672,1000.0,0.0,0.0,1000.0,0.0,hold,,,2751.2900390625
2018-01-10,27.989999771118164,1000.0,0.0,0.0,1000.0,0.0,hold,,,2748.22998046875
2018-01-11,28.079999923706055,1000.0,0.0,0.0,1000.0,0.0,hold,,,2767.56005859375
2018-01-12,28.139999389648438,1000.0,0.0,0.0,1000.0,0.0,hold,,,2786.239990234375
2018-01-16,28.25,1000.0,0.0,0.0,1000.0,0.0,hold,,,2776.419921875
2018-01-17,28.670000076293945,1000.0,0.0,0.0,1000.0,0.0,hold,,,2802.56005859375
2018-01-18,29.059999465942383,1000.0,0.0,0.0,1000.0,0.0,hold,,,2798.030029296875
2018-01-19,29.719999313354492,1000.0,0.0,0.0,1000.0,0.0,hold,,,2810.300048828125
2018-01-22,29.6299991607666,1000.0,0.0,0.0,1000.0,0.0,hold,,,2832.969970703125
2018-01-23,29.309999465942383,1000.0,0.0,0.0,1000.0,0.0,hold,,,2839.1298828125
2018-01-24,29.479999542236328,1000.0,0.0,0.0,1000.0,0.0,hold,,,2837.5400390625
2018-01-25,30.260000228881836,1000.0,0.0,0.0,1000.0,0.0,hold,,,2839.25
2018-01-26,30.8799991607666,1000.0,0.0,0.0,1000.0,0.0,hold,,,2872.8701171875
2018-01-29,31.34000015258789,1000.0,0.0,0.0,1000.0,0.0,hold,,,2853.530029296875
2018-01-30,30.829999923706055,1000.0,0.0,0.0,1000.0,0.0,hold,,,2822.429931640625
2018-01-31,30.360000610351562,1000.0,0.0,0.0,1000.0,0.0,hold,,,2823.81005859375
2018-02-01,30.209999084472656,1000.0,0.0,0.0,1000.0,0.0,hold,,,2821.97998046875
2018-02-02,29.34000015258789,1000.0,0.0,0.0,1000.0,0.0,hold,,,2762.1298828125
2018-02-05,28.469999313354492,999.9499999999999,-0.05000000000006821,35.12293727140875,-1.1368683772161603e-13,999.95,buy,28.469999313354492,,2648.93994140625
2018-02-06,29.06999969482422,1020.9216733836064,20.971673383606458,0.0,1020.9216733836064,0.0,sell,,29.06999969482422,2695.139892578125
2018-02-07,28.899999618530273,1020.8706272999373,-0.05104608366912089,35.32424362543484,0.0,1020.8706272999373,buy,28.899999618530273,,2681.659912109375
2018-02-08,27.56999969482422,973.8893859731348,-46.98124132680243,35.32424362543484,0.0,973.8893859731348,hold,,,2581.0
2018-02-09,27.65999984741211,976.9708664321469,3.0814804590120275,0.0,976.9708664321469,0.0,sell,,27.65999984741211,2619.550048828125
2018-02-12,27.200000762939453,976.9708664321469,0.0,0.0,976.9708664321469,0.0,hold,,,2656.0
2018-02-13,28.1200008392334,976.9708664321469,0.0,0.0,976.9708664321469,0.0,hold,,,2662.93994140625
2018-02-14,28.399999618530273,976.9220178888253,-0.04884854332158284,34.398663063763166,0.0,976.9220178888253,buy,28.399999618530273,,2698.6298828125
2018-02-15,28.790000915527344,990.3375410986582,13.41552320983294,34.398663063763166,0.0,990.3375410986582,hold,,,2731.199951171875
2018-02-16,28.690000534057617,986.8976616702332,-3.4398794284250016,34.398663063763166,0.0,986.8976616702332,hold,,,2732.219970703125
2018-02-20,27.489999771118164,945.6192397496203,-41.278421920612914,34.398663063763166,0.0,945.6192397496203,hold,,,2716.260009765625
2018-02-21,27.40999984741211,942.867349328929,-2.751890420691325,34.398663063763166,0.0,942.867349328929,hold,,,2701.330078125
2018-02-22,27.219999313354492,936.3315849759459,-6.535764352983051,34.398663063763166,0.0,936.3315849759459,hold,,,2703.9599609375
2018-02-23,27.420000076293945,943.2113438327957,6.879758856849776,34.398663063763166,0.0,943.2113438327957,hold,,,2747.300048828125
2018-02-26,27.850000381469727,958.0027794478527,14.791435615057026,34.398663063763166,0.0,958.0027794478527,hold,,,2779.60009765625
2018-02-27,27.270000457763672,938.0515574952799,-19.951221952572837,34.398663063763166,0.0,938.0515574952799,hold,,,2744.280029296875
2018-02-28,27.1200008392334,932.891771157764,-5.159786337515925,34.398663063763166,0.0,932.891771157764,hold,,,2713.830078125
2018-03-01,27.459999084472656,944.5872562380199,11.695485080255935,34.398663063763166,0.0,944.5872562380199,hold,,,2677.669921875
2018-03-02,27.350000381469727,940.8034479159712,-3.783808322048685,34.398663063763166,0.0,940.8034479159712,hold,,,2691.25
2018-03-05,27.989999771118164,962.8185712815018,22.0151233655306,34.398663063763166,0.0,962.8185712815018,hold,,,2720.93994140625
2018-03-06,28.010000228881836,963.5065602892355,0.6879890077336768,34.398663063763166,0.0,963.5065602892355,hold,,,2728.1201171875
2018-03-07,26.229999542236328,902.2769164160495,-61.22964387318598,34.398663063763166,0.0,902.2769164160495,hold,,,2726.800048828125
2018-03-08,22.979999542236328,790.4812614588193,-111.79565495723023,34.398663063763166,0.0,790.4812614588193,hold,,,2738.969970703125
2018-03-09,24.079999923706055,828.2369719706122,37.75571051179293,0.0,828.2369719706122,0.0,sell,,24.079999923706055,2786.570068359375
2018-03-12,23.989999771118164,828.1955601220137,-0.0414118485985,34.52253305642328,0.0,828.1955601220137,buy,23.989999771118164,,2783.02001953125
2018-03-13,24.010000228881836,828.8860265863036,0.6904664642898979,34.52253305642328,0.0,828.8860265863036,hold,,,2765.31005859375
2018-03-14,23.440000534057617,809.2081932795834,-19.67783330672023,34.52253305642328,0.0,809.2081932795834,hold,,,2749.47998046875
2018-03-15,23.6299991607666,815.7674271508193,6.559233871235961,34.52253305642328,0.0,815.7674271508193,hold,,,2747.330078125
2018-03-16,23.690000534057617,817.8388265436892,2.0713993928698073,34.52253305642328,0.0,817.8388265436892,hold,,,2752.010009765625
2018-03-19,23.15999984741211,799.5418603190426,-18.296966224646553,34.52253305642328,0.0,799.5418603190426,hold,,,2712.919921875
2018-03-20,23.40999984741211,808.1724935831485,8.630633264105882,34.52253305642328,0.0,808.1724935831485,hold,,,2716.93994140625
2018-03-21,23.450000762939453,809.5534265117284,1.3809329285799095,34.52253305642328,0.0,809.5534265117284,hold,,,2711.929931640625
2018-03-22,23.389999389648438,807.4820271188585,-2.071399392869921,34.52253305642328,0.0,807.4820271188585,hold,,,2643.68994140625
2018-03-23,23.280000686645508,803.6845932582761,-3.797433860582373,34.52253305642328,0.0,803.6845932582761,hold,,,2588.260009765625
2018-03-26,23.8700008392334,824.0528930292863,20.368299771010243,34.52253305642328,0.0,824.0528930292863,hold,,,2658.550048828125
2018-03-27,23.469999313354492,810.243827129512,-13.809065899774282,34.52253305642328,0.0,810.243827129512,hold,,,2612.6201171875
2018-03-28,23.6200008392334,815.4222597651806,5.178432635668514,34.52253305642328,0.0,815.4222597651806,hold,,,2605.0
2018-03-29,23.940000534057617,826.3868128618143,10.964553096633722,0.0,826.3868128618143,0.0,sell,,23.940000534057617,2640.8701171875
2018-04-02,23.280000686645508,826.3454935211712,-0.04131934064309917,35.49593939639364,0.0,826.3454935211712,buy,23.280000686645508,,2581.8798828125
2018-04-03,23.59000015258789,837.3492157771765,11.00372225600529,35.49593939639364,0.0,837.3492157771765,hold,,,2614.449951171875
2018-04-04,24.079999923706055,854.6567437352378,17.307527958061314,0.0,854.6567437352378,0.0,sell,,24.079999923706055,2644.68994140625
2018-04-05,23.809999465942383,854.614010898051,-0.04273283718680432,35.89307140138678,0.0,854.614010898051,buy,23.809999465942383,,2662.840087890625
2018-04-06,23.770000457763672,853.1783236415079,-1.4356872565431331,35.89307140138678,0.0,853.1783236415079,hold,,,2604.469970703125
2018-04-09,23.540000915527344,844.9229336497331,-8.255389991774791,35.89307140138678,0.0,844.9229336497331,hold,,,2613.159912109375
2018-04-10,23.459999084472656,841.9672170732239,-2.9557165765091895,0.0,841.9672170732239,0.0,sell,,23.459999084472656,2656.8701171875
2018-04-11,23.479999542236328,841.9251187123704,-0.04209836085351526,35.85711819107566,0.0,841.9251187123704,buy,23.479999542236328,,2642.18994140625
2018-04-12,23.600000381469727,846.2280029877905,4.302884275420183,35.85711819107566,0.0,846.2280029877905,hold,,,2663.989990234375
2018-04-13,23.729999542236328,850.8893982601393,4.661395272348727,35.85711819107566,0.0,850.8893982601393,hold,,,2656.300048828125
2018-04-16,24.170000076293945,866.5798827590382,15.690484498898968,0.0,866.5798827590382,0.0,sell,,24.170000076293945,2677.840087890625
2018-04-17,24.229999542236328,866.5798827590382,0.0,0.0,866.5798827590382,0.0,hold,,,2706.389892578125
2018-04-18,24.579999923706055,866.5798827590382,0.0,0.0,866.5798827590382,0.0,hold,,,2708.639892578125
2018-04-19,24.18000030517578,866.5365537649003,-0.043328994137937116,35.836912441205236,0.0,866.5365537649003,buy,24.18000030517578,,2693.1298828125
2018-04-20,24.1200008392334,864.3863581574041,-2.1501956074962436,35.836912441205236,0.0,864.3863581574041,hold,,,2670.139892578125
2018-04-23,24.790000915527344,888.397092227151,24.010734069746945,35.836912441205236,0.0,888.397092227151,hold,,,2670.2900390625
2018-04-24,25.3799991607666,909.4498536014868,21.052761374335773,0.0,909.4498536014868,0.0,sell,,25.3799991607666,2634.56005859375
2018-04-25,25.6299991607666,909.4498536014868,0.0,0.0,909.4498536014868,0.0,hold,,,2639.39990234375
2018-04-26,25.6299991607666,909.4498536014868,0.0,0.0,909.4498536014868,0.0,hold,,,2666.93994140625
2018-04-27,25.520000457763672,909.4498536014868,0.0,0.0,909.4498536014868,0.0,hold,,,2669.909912109375
2018-04-30,25.190000534057617,909.4498536014868,0.0,0.0,909.4498536014868,0.0,hold,,,2648.050048828125
2018-05-01,24.760000228881836,909.4043811088064,-0.04547249268034648,36.728771110753556,-1.1368683772161603e-13,909.4043811088065,buy,24.760000228881836,,2654.800048828125
2018-05-02,24.549999237060547,901.6913027471711,-7.713078361635326,36.728771110753556,-1.1368683772161603e-13,901.6913027471712,hold,,,2635.669921875
2018-05-03,23.8700008392334,876.7157972376987,-24.97550550947244,36.728771110753556,-1.1368683772161603e-13,876.7157972376988,hold,,,2629.72998046875
2018-05-04,24.139999389648438,886.6325121961279,9.916714958429225,36.728771110753556,-1.1368683772161603e-13,886.632512196128,hold,,,2663.419921875
2018-05-07,23.979999542236328,880.6678388313308,-5.964673364797136,0.0,880.6678388313308,0.0,sell,,23.979999542236328,2672.6298828125
2018-05-08,24.09000015258789,880.6678388313308,0.0,0.0,880.6678388313308,0.0,hold,,,2671.919921875
2018-05-09,24.360000610351562,880.6678388313308,0.0,0.0,880.6678388313308,0.0,hold,,,2697.7900390625
2018-05-10,24.360000610351562,880.6678388313308,0.0,0.0,880.6678388313308,0.0,hold,,,2723.070068359375
2018-05-11,24.56999969482422,880.6678388313308,0.0,0.0,880.6678388313308,0.0,hold,,,2727.719970703125
2018-05-14,24.729999542236328,880.6238054393891,-0.04403339194163891,35.60953585685973,-1.1368683772161603e-13,880.6238054393892,buy,24.729999542236328,,2730.1298828125
2018-05-15,24.75,881.3360124572782,0.7122070178891136,35.60953585685973,-1.1368683772161603e-13,881.3360124572783,hold,,,2711.449951171875
2018-05-16,24.940000534057617,888.1018432876253,6.765830830347113,35.60953585685973,-1.1368683772161603e-13,888.1018432876255,hold,,,2722.4599609375
2018-05-17,25.299999237060547,900.9212300106312,12.819386723005891,35.60953585685973,-1.1368683772161603e-13,900.9212300106313,hold,,,2720.1298828125
2018-05-18,24.889999389648438,886.3213257429027,-14.599904267728562,35.60953585685973,-1.1368683772161603e-13,886.3213257429028,hold,,,2712.969970703125
2018-05-21,24.770000457763672,882.0482194751672,-4.273106267735443,35.60953585685973,-1.1368683772161603e-13,882.0482194751673,hold,,,2733.010009765625
2018-05-22,24.700000762939453,879.555562832355,-2.4926566428122214,35.60953585685973,-1.1368683772161603e-13,879.5555628323551,hold,,,2724.43994140625
2018-05-23,24.56999969482422,874.9262851358756,-4.629277696479448,35.60953585685973,-1.1368683772161603e-13,874.9262851358757,hold,,,2733.2900390625
2018-05-24,24.559999465942383,874.570181626931,-0.3561035089445568,35.60953585685973,-1.1368683772161603e-13,874.5701816269311,hold,,,2727.760009765625
2018-05-25,24.610000610351562,876.3506991716537,1.7805175447226702,35.60953585685973,-1.1368683772161603e-13,876.3506991716538,hold,,,2721.330078125
2018-05-29,24.5,872.4336284930632,-3.9170706785904486,35.60953585685973,-1.1368683772161603e-13,872.4336284930633,hold,,,2689.860107421875
2018-05-30,24.979999542236328,889.526189403604,17.092560910540783,35.60953585685973,-1.1368683772161603e-13,889.5261894036041,hold,,,2724.010009765625
2018-05-31,24.329999923706055,866.3800046806051,-23.146184722998896,35.60953585685973,-1.1368683772161603e-13,866.3800046806052,hold,,,2705.27001953125
2018-06-01,24.420000076293945,869.4979098544724,3.117905173867257,0.0,869.4979098544724,0.0,sell,,24.420000076293945,2734.6201171875
2018-06-04,24.75,869.4979098544724,0.0,0.0,869.4979098544724,0.0,hold,,,2746.8701171875
2018-06-05,24.90999984741211,869.4979098544724,0.0,0.0,869.4979098544724,0.0,hold,,,2748.800048828125
2018-06-06,24.68000030517578,869.4544349589796,-0.043474895492749965,35.22910957082288,0.0,869.4544349589796,buy,24.68000030517578,,2772.35009765625
2018-06-07,24.979999542236328,880.0231409525489,10.568705993569324,35.22910957082288,0.0,880.0231409525489,hold,,,2770.3701171875
2018-06-08,25.360000610351562,893.4102402182102,13.387099265661277,35.22910957082288,0.0,893.4102402182102,hold,,,2779.030029296875
2018-06-11,25.540000915527344,899.7514906920294,6.341250473819173,35.22910957082288,0.0,899.7514906920294,hold,,,2782.0
2018-06-12,25.690000534057617,905.035843688814,5.284352996784605,35.22910957082288,0.0,905.035843688814,hold,,,2786.85009765625
2018-06-13,26.010000228881836,916.3091480004064,11.27330431159237,35.22910957082288,0.0,916.3091480004064,hold,,,2775.6298828125
2018-06-14,26.15999984741211,921.5013416470913,5.192193646684927,0.0,921.5013416470913,0.0,sell,,26.15999984741211,2782.489990234375
2018-06-15,25.8799991607666,921.455266580009,-0.04607506708225628,35.60491871950718,1.1368683772161603e-13,921.4552665800089,buy,25.8799991607666,,2779.659912109375
2018-06-18,26.010000228881836,926.0839440437011,4.628677463692043,35.60491871950718,1.1368683772161603e-13,926.083944043701,hold,,,2773.75
2018-06-19,25.989999771118164,925.3718293706726,-0.7121146730285091,35.60491871950718,1.1368683772161603e-13,925.3718293706725,hold,,,2762.590087890625
2018-06-20,26.18000030517578,932.136782942457,6.764953571784417,35.60491871950718,1.1368683772161603e-13,932.1367829424569,hold,,,2767.320068359375
2018-06-21,28.729999542236328,1022.9292985128031,90.79251557034615,35.60491871950718,1.1368683772161603e-13,1022.929298512803,hold,,,2749.760009765625
