Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell
2021-02-21 02:30:00+00:00,231.45448303222656,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 03:00:00+00:00,230.8994445800781,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 03:30:00+00:00,227.5157012939453,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 04:00:00+00:00,225.1374053955078,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 04:30:00+00:00,227.7024688720703,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 05:00:00+00:00,228.60975646972656,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 05:30:00+00:00,225.65269470214844,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 06:00:00+00:00,224.0692901611328,1000.0,0.0,0.0,1000.0,0.0,hold,,
2021-02-21 06:30:00+00:00,224.09518432617188,999.9749999999998,-0.025000000000204636,4.4622779512500825,0.0,999.9749999999998,buy,224.09518432617188,
2021-02-21 07:00:00+00:00,221.43772888183597,988.1166951643103,-11.858304835689523,4.4622779512500825,0.0,988.1166951643103,hold,,
2021-02-21 07:30:00+00:00,221.0690460205078,986.4715297612019,-1.6451654031084217,4.4622779512500825,0.0,986.4715297612019,hold,,
2021-02-21 08:00:00+00:00,223.1107940673828,995.5823770527801,9.110847291578239,4.4622779512500825,0.0,995.5823770527801,hold,,
2021-02-21 08:30:00+00:00,225.4158477783203,1005.8681674035437,10.285790350763591,4.4622779512500825,0.0,1005.8681674035437,hold,,
2021-02-21 09:00:00+00:00,226.31130981445312,1009.8387213043629,3.9705539008192545,0.0,1009.8387213043629,0.0,sell,,226.31130981445312
2021-02-21 09:30:00+00:00,227.2140350341797,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 10:00:00+00:00,229.4497985839844,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 10:30:00+00:00,229.39816284179688,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 11:00:00+00:00,229.40036010742188,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 11:30:00+00:00,228.7592620849609,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 12:00:00+00:00,228.66390991210938,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
2021-02-21 12:30:00+00:00,226.6352996826172,1009.8387213043629,0.0,0.0,1009.8387213043629,0.0,hold,,
