Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell,benchmark
2018-01-02,48.900001525878906,1000.0,0.0,0.0,1000.0,0.0,hold,,,2695.81005859375
2018-01-03,48.9900016784668,999.9499999999999,-0.05000000000006821,20.41130773097158,0.0,999.9499999999999,buy,48.9900016784668,,2713.06005859375
2018-01-04,48.7400016784668,994.847173067257,-5.102826932742914,20.41130773097158,0.0,994.847173067257,hold,,,2723.989990234375
2018-01-05,49.119998931884766,1002.6034139436953,7.756240876438255,20.41130773097158,0.0,1002.6034139436953,hold,,,2743.14990234375
2018-01-08,49.349998474121094,1007.1972755777257,4.593861634030418,0.0,1007.1972755777257,0.0,sell,,49.349998474121094,2747.7099609375
2018-01-09,49.060001373291016,1007.1972755777257,0.0,0.0,1007.1972755777257,0.0,hold,,,2751.2900390625
2018-01-10,49.459999084472656,1007.1469157139469,-0.050359863778794534,20.362857548659516,1.1368683772161603e-13,1007.1469157139468,buy,49.459999084472656,,2748.22998046875
2018-01-11,50.099998474121094,1020.0771142033755,12.930198489428562,0.0,1020.0771142033755,0.0,sell,,50.099998474121094,2767.56005859375
2018-01-12,49.93000030517578,1020.0771142033755,0.0,0.0,1020.0771142033755,0.0,hold,,,2786.239990234375
2018-01-16,49.34000015258789,1020.0771142033755,0.0,0.0,1020.0771142033755,0.0,hold,,,2776.419921875
2018-01-17,49.83000183105469,1020.0771142033755,0.0,0.0,1020.0771142033755,0.0,hold,,,2802.56005859375
2018-01-18,49.52000045776367,1020.0771142033755,0.0,0.0,1020.0771142033755,0.0,hold,,,2798.030029296875
2018-01-19,50.34000015258789,1020.0771142033755,0.0,0.0,1020.0771142033755,0.0,hold,,,2810.300048828125
2018-01-22,50.09000015258789,1020.026110347665,-0.05100385571040533,20.363867183876735,-1.1368683772161603e-13,1020.0261103476652,buy,50.09000015258789,,2832.969970703125
2018-01-23,49.15999984741211,1000.9875988813354,-19.038511466329624,0.0,1000.9875988813354,0.0,sell,,49.15999984741211,2839.1298828125
2018-01-24,49.9900016784668,1000.9875988813354,0.0,0.0,1000.9875988813354,0.0,hold,,,2837.5400390625
2018-01-25,50.04999923706055,1000.9375495013913,-0.05004937994408465,19.99875254264193,0.0,1000.9375495013913,buy,50.04999923706055,,2839.25
2018-01-26,50.630001068115234,1012.5368625949333,11.599313093541923,19.99875254264193,0.0,1012.5368625949333,hold,,,2872.8701171875
2018-01-29,49.75,994.9379389964361,-17.59892359849721,19.99875254264193,0.0,994.9379389964361,hold,,,2853.530029296875
2018-01-30,48.029998779296875,960.5400602105523,-34.39787878588379,19.99875254264193,0.0,960.5400602105523,hold,,,2822.429931640625
2018-01-31,48.54999923706055,970.9394206874284,10.399360476876154,19.99875254264193,0.0,970.9394206874284,hold,,,2823.81005859375
2018-02-01,49.150001525878906,982.9387179865256,11.99929729909718,19.99875254264193,0.0,982.9387179865256,hold,,,2821.97998046875
2018-02-02,47.400001525878906,947.8461069467985,-35.0926110397271,0.0,947.8461069467985,0.0,sell,,47.400001525878906,2762.1298828125
2018-02-05,46.849998474121094,947.7987146414512,-0.047392305347329966,20.230496168852476,0.0,947.7987146414512,buy,46.849998474121094,,2648.93994140625
2018-02-06,48.02000045776367,971.4684352890821,23.669720647630925,20.230496168852476,0.0,971.4684352890821,hold,,,2695.139892578125
2018-02-07,47.220001220703125,955.2840537886437,-16.18438150043835,20.230496168852476,0.0,955.2840537886437,hold,,,2681.659912109375
2018-02-08,45.470001220703125,919.880685493152,-35.40336829549176,20.230496168852476,0.0,919.880685493152,hold,,,2581.0
2018-02-09,46.5,940.7180718516402,20.837386358488175,20.230496168852476,0.0,940.7180718516402,hold,,,2619.550048828125
2018-02-12,46.869998931884766,948.2033338256143,7.485261973974161,20.230496168852476,0.0,948.2033338256143,hold,,,2656.0
2018-02-13,48.29999923706055,977.1329495209309,28.929615695316556,20.230496168852476,0.0,977.1329495209309,hold,,,2662.93994140625
2018-02-14,51.040000915527344,1032.4612865255049,55.328337004573996,0.0,1032.4612865255049,0.0,sell,,51.040000915527344,2698.6298828125
2018-02-15,50.810001373291016,1032.4096634611785,-0.05162306432634978,20.319024514017805,0.0,1032.4096634611785,buy,50.810001373291016,,2731.199951171875
2018-02-16,50.5,1026.0081268841034,-6.401536577075149,0.0,1026.0081268841034,0.0,sell,,50.5,2732.219970703125
2018-02-20,50.470001220703125,1025.9568264777593,-0.051300406344125804,20.328052341257028,0.0,1025.9568264777593,buy,50.470001220703125,,2716.260009765625
2018-02-21,49.84000015258789,1013.1501317900648,-12.806694687694403,20.328052341257028,0.0,1013.1501317900648,hold,,,2701.330078125
2018-02-22,50.68000030517578,1030.1226762886497,16.972544498584853,0.0,1030.1226762886497,0.0,sell,,50.68000030517578,2703.9599609375
2018-02-23,52.16999816894531,1030.0711701548353,-0.05150613381442781,19.74451229266086,0.0,1030.0711701548353,buy,52.16999816894531,,2747.300048828125
2018-02-26,53.779998779296875,1061.8598469971132,31.788676842277937,19.74451229266086,0.0,1061.8598469971132,hold,,,2779.60009765625
2018-02-27,53.41999816894531,1054.7518105206614,-7.1080364764518436,19.74451229266086,0.0,1054.7518105206614,hold,,,2744.280029296875
2018-02-28,52.72999954223633,1041.1281241536867,-13.623686366974653,19.74451229266086,0.0,1041.1281241536867,hold,,,2713.830078125
2018-03-01,53.099998474121094,1048.4335726125569,7.30544845887016,19.74451229266086,0.0,1048.4335726125569,hold,,,2677.669921875
2018-03-02,52.95000076293945,1045.47194096026,-2.9616316522967736,19.74451229266086,0.0,1045.47194096026,hold,,,2691.25
2018-03-05,53.2599983215332,1051.5926915666091,6.12075060634902,19.74451229266086,0.0,1051.5926915666091,hold,,,2720.93994140625
2018-03-06,54.75,1081.0120480231822,29.41935645657304,19.74451229266086,0.0,1081.0120480231822,hold,,,2728.1201171875
2018-03-07,54.810001373291016,1082.196745875703,1.1846978525209124,19.74451229266086,0.0,1082.196745875703,hold,,,2726.800048828125
2018-03-08,53.959999084472656,1065.4138652353392,-16.782880640363828,19.74451229266086,0.0,1065.4138652353392,hold,,,2738.969970703125
2018-03-09,54.560001373291016,1077.260617802538,11.846752567198791,19.74451229266086,0.0,1077.260617802538,hold,,,2786.570068359375
2018-03-12,54.38999938964844,1073.9040115467303,-3.356606255807719,19.74451229266086,0.0,1073.9040115467303,hold,,,2783.02001953125
2018-03-13,54.209999084472656,1070.3499933085043,-3.5540182382260355,19.74451229266086,0.0,1070.3499933085043,hold,,,2765.31005859375
2018-03-14,54.70000076293945,1080.0248374724165,9.674844163912212,19.74451229266086,0.0,1080.0248374724165,hold,,,2749.47998046875
