Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell,bechmark,benchmark
2018-04-09,38.79999923706055,1085.2175182695557,-6.712732757929871,27.969524216716735,0.0,1085.2175182695557,hold,,,2613.159912109375,2613.159912109375
2018-04-10,40.68000030517578,1137.800253671658,52.582735402102344,27.969524216716735,0.0,1137.800253671658,hold,,,2656.8701171875,2656.8701171875
2018-04-11,41.09000015258789,1149.2677543327013,11.467500661043232,27.969524216716735,0.0,1149.2677543327013,hold,,,2642.18994140625,2642.18994140625
2018-04-12,41.13999938964844,1150.6662092044837,1.3984548717824055,27.969524216716735,0.0,1150.6662092044837,hold,,,2663.989990234375,2663.989990234375
2018-04-13,41.5099983215332,1160.898801799665,10.232592595181359,0.0,1160.898801799665,0.0,sell,,41.5099983215332,2656.300048828125,2656.300048828125
2018-04-16,41.08000183105469,1160.898801799665,0.0,0.0,1160.898801799665,0.0,hold,,,2677.840087890625,2677.840087890625
2018-04-17,41.529998779296875,1160.840756859575,-0.058044940089985175,27.951861087900294,0.0,1160.840756859575,buy,41.529998779296875,,2706.389892578125,2706.389892578125
2018-04-18,43.0,1201.9300267797128,41.08926992013767,27.951861087900294,0.0,1201.9300267797128,hold,,,2708.639892578125,2708.639892578125
2018-04-19,42.689998626708984,1193.2649114564238,-8.665115323289001,27.951861087900294,0.0,1193.2649114564238,hold,,,2693.1298828125,2693.1298828125
2018-04-20,42.720001220703125,1194.1035397960247,0.838628339600973,27.951861087900294,0.0,1194.1035397960247,hold,,,2670.139892578125,2670.139892578125
2018-04-23,42.349998474121094,1183.7612744214223,-10.342265374602448,27.951861087900294,0.0,1183.7612744214223,hold,,,2670.2900390625,2670.2900390625
2018-04-24,42.84000015258789,1197.457733270764,13.696458849341752,27.951861087900294,0.0,1197.457733270764,hold,,,2634.56005859375,2634.56005859375
2018-04-25,42.63999938964844,1191.8673397276063,-5.590393543157688,27.951861087900294,0.0,1191.8673397276063,hold,,,2639.39990234375,2639.39990234375
2018-04-26,42.83000183105469,1197.1782615761558,5.310921848549469,27.951861087900294,0.0,1197.1782615761558,hold,,,2666.93994140625,2666.93994140625
2018-04-27,42.150001525878906,1178.1709875061526,-19.007274070003177,27.951861087900294,0.0,1178.1709875061526,hold,,,2669.909912109375,2669.909912109375
2018-04-30,42.34000015258789,1183.481802726814,5.310815220661425,27.951861087900294,0.0,1183.481802726814,hold,,,2648.050048828125,2648.050048828125
2018-05-01,41.63999938964844,1163.9154786397062,-19.566324087107887,27.951861087900294,0.0,1163.9154786397062,hold,,,2654.800048828125,2654.800048828125
2018-05-02,42.06999969482422,1175.8171939589904,11.901715319284222,0.0,1175.8171939589904,0.0,sell,,42.06999969482422,2635.669921875,2635.669921875
2018-05-03,42.709999084472656,1175.8171939589904,0.0,0.0,1175.8171939589904,0.0,hold,,,2629.72998046875,2629.72998046875
2018-05-04,43.25,1175.8171939589904,0.0,0.0,1175.8171939589904,0.0,hold,,,2663.419921875,2663.419921875
2018-05-07,43.130001068115234,1175.8171939589904,0.0,0.0,1175.8171939589904,0.0,hold,,,2672.6298828125,2672.6298828125
2018-05-08,43.099998474121094,1175.8171939589904,0.0,0.0,1175.8171939589904,0.0,hold,,,2671.919921875,2671.919921875
2018-05-09,44.45000076293945,1175.7584030992925,-0.05879085969786502,26.451257208517095,0.0,1175.7584030992925,buy,44.45000076293945,,2697.7900390625,2697.7900390625
2018-05-10,45.29999923706055,1198.2419313651167,22.483528265824134,26.451257208517095,0.0,1198.2419313651167,hold,,,2723.070068359375,2723.070068359375
2018-05-11,45.959999084472656,1215.6997570865965,17.45782572147982,26.451257208517095,0.0,1215.6997570865965,hold,,,2727.719970703125,2727.719970703125
2018-05-14,46.59000015258789,1232.364077380953,16.664320294356457,26.451257208517095,0.0,1232.364077380953,hold,,,2730.1298828125,2730.1298828125
2018-05-15,46.2599983215332,1223.5127505570372,-8.85132682391577,0.0,1223.5127505570372,0.0,sell,,46.2599983215332,2711.449951171875,2711.449951171875
2018-05-16,47.04999923706055,1223.5127505570372,0.0,0.0,1223.5127505570372,0.0,hold,,,2722.4599609375,2722.4599609375
2018-05-17,46.959999084472656,1223.5127505570372,0.0,0.0,1223.5127505570372,0.0,hold,,,2720.1298828125,2720.1298828125
2018-05-18,46.58000183105469,1223.5127505570372,0.0,0.0,1223.5127505570372,0.0,hold,,,2712.969970703125,2712.969970703125
2018-05-21,47.2400016784668,1223.4515749195093,-0.061175637527867366,25.89863529740707,0.0,1223.4515749195093,buy,47.2400016784668,,2733.010009765625,2733.010009765625
2018-05-22,47.040000915527344,1218.150000918127,-5.301574001382278,0.0,1218.150000918127,0.0,sell,,47.040000915527344,2724.43994140625,2724.43994140625
2018-05-23,46.959999084472656,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2733.2900390625,2733.2900390625
2018-05-24,46.16999816894531,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2727.760009765625,2727.760009765625
2018-05-25,44.95000076293945,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2721.330078125,2721.330078125
2018-05-29,44.06999969482422,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2689.860107421875,2689.860107421875
2018-05-30,45.31999969482422,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2724.010009765625,2724.010009765625
2018-05-31,45.779998779296875,1218.150000918127,0.0,0.0,1218.150000918127,0.0,hold,,,2705.27001953125,2705.27001953125
2018-06-01,46.22999954223633,1218.0890934180811,-0.060907500045914276,26.348455666871015,0.0,1218.0890934180811,buy,46.22999954223633,,2734.6201171875,2734.6201171875
2018-06-04,45.970001220703125,1211.2385391697028,-6.85055424837833,26.348455666871015,0.0,1211.2385391697028,hold,,,2746.8701171875,2746.8701171875
2018-06-05,46.4900016784668,1224.9397481778415,13.701209008138676,26.348455666871015,0.0,1224.9397481778415,hold,,,2748.800048828125,2748.800048828125
2018-06-06,47.86000061035156,1261.0371042982679,36.09735612042641,26.348455666871015,0.0,1261.0371042982679,hold,,,2772.35009765625,2772.35009765625
2018-06-07,47.22999954223633,1244.4375490849523,-16.599555213315625,26.348455666871015,0.0,1244.4375490849523,hold,,,2770.3701171875,2770.3701171875
2018-06-08,47.310001373291016,1246.5454737837651,2.1079246988128943,26.348455666871015,0.0,1246.5454737837651,hold,,,2779.030029296875,2779.030029296875
2018-06-11,47.34000015258789,1247.3358952901292,0.790421506364055,26.348455666871015,0.0,1247.3358952901292,hold,,,2782.0,2782.0
2018-06-12,46.56999969482422,1227.0475723652726,-20.28832292485663,26.348455666871015,0.0,1227.0475723652726,hold,,,2786.85009765625,2786.85009765625
2018-06-13,46.4900016784668,1224.8172542030236,-2.2303181622489774,0.0,1224.8172542030236,0.0,sell,,46.4900016784668,2775.6298828125,2775.6298828125
2018-06-14,46.25,1224.7560133403135,-0.0612408627100649,26.48121109925002,0.0,1224.7560133403135,buy,46.25,,2782.489990234375,2782.489990234375
2018-06-15,44.540000915527344,1179.4731666048688,-45.282846735444764,26.48121109925002,0.0,1179.4731666048688,hold,,,2779.659912109375,2779.659912109375
2018-06-18,44.70000076293945,1183.7101563400367,4.236989735167981,26.48121109925002,0.0,1183.7101563400367,hold,,,2773.75,2773.75
2018-06-19,43.38999938964844,1149.0197334336099,-34.690422906426875,26.48121109925002,0.0,1149.0197334336099,hold,,,2762.590087890625,2762.590087890625
2018-06-20,43.380001068115234,1148.754965770451,-0.2647676631588638,26.48121109925002,0.0,1148.754965770451,hold,,,2767.320068359375,2767.320068359375
2018-06-21,43.2599983215332,1145.4625899909518,-3.2923757794992525,0.0,1145.4625899909518,0.0,sell,,43.2599983215332,2749.760009765625,2749.760009765625
2018-06-22,44.290000915527344,1145.4625899909518,0.0,0.0,1145.4625899909518,0.0,hold,,,2754.8798828125,2754.8798828125
2018-06-25,42.70000076293945,1145.4053168614523,-0.05727312949943553,26.824480009273962,0.0,1145.4053168614523,buy,42.70000076293945,,2717.070068359375,2717.070068359375
2018-06-26,44.08000183105469,1182.3048856130936,36.899568751641254,0.0,1182.3048856130936,0.0,sell,,44.08000183105469,2723.06005859375,2723.06005859375
2018-06-27,44.13999938964844,1182.2457703688128,-0.05911524428074699,26.784000605266638,0.0,1182.2457703688128,buy,44.13999938964844,,2699.6298828125,2699.6298828125
2018-06-28,44.810001373291016,1200.1911039042254,17.9453335354126,26.784000605266638,0.0,1200.1911039042254,hold,,,2716.31005859375,2716.31005859375
2018-06-29,44.95000076293945,1203.9408476413062,3.7497437370807347,26.784000605266638,0.0,1203.9408476413062,hold,,,2718.3701171875,2718.3701171875
2018-07-02,43.4900016784668,1164.8362312791019,-39.1046163622043,26.784000605266638,0.0,1164.8362312791019,hold,,,2726.7099609375,2726.7099609375
2018-07-03,43.880001068115234,1175.2819751674992,10.445743888397374,26.784000605266638,0.0,1175.2819751674992,hold,,,2713.219970703125,2713.219970703125
2018-07-05,43.93000030517578,1176.6211547631917,1.3391795956924852,26.784000605266638,0.0,1176.6211547631917,hold,,,2736.610107421875,2736.610107421875
2018-07-06,44.54999923706055,1193.2272065300579,16.60605176686613,26.784000605266638,0.0,1193.2272065300579,hold,,,2759.820068359375,2759.820068359375
2018-07-09,45.599998474121094,1221.3503867310171,28.12318020095927,26.784000605266638,0.0,1221.3503867310171,hold,,,2784.169921875,2784.169921875
2018-07-10,45.81999969482422,1227.242899559489,5.8925128284718085,26.784000605266638,0.0,1227.242899559489,hold,,,2793.840087890625,2793.840087890625
2018-07-11,43.52000045776367,1165.6397186019465,-61.60318095754246,26.784000605266638,0.0,1165.6397186019465,hold,,,2774.02001953125,2774.02001953125
2018-07-12,44.209999084472656,1184.1206422373532,18.480923635406725,26.784000605266638,0.0,1184.1206422373532,hold,,,2798.2900390625,2798.2900390625
2018-07-13,43.88999938964844,1175.4322152404745,-8.688426996878661,0.0,1175.4322152404745,0.0,sell,,43.88999938964844,2801.31005859375,2801.31005859375
2018-07-16,43.08000183105469,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2798.429931640625,2798.429931640625
2018-07-17,43.04999923706055,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2809.550048828125,2809.550048828125
2018-07-18,44.220001220703125,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2815.6201171875,2815.6201171875
2018-07-19,42.90999984741211,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2804.489990234375,2804.489990234375
2018-07-20,42.72999954223633,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2801.830078125,2801.830078125
2018-07-23,42.61000061035156,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2806.97998046875,2806.97998046875
2018-07-24,44.779998779296875,1175.4322152404745,0.0,0.0,1175.4322152404745,0.0,hold,,,2820.39990234375,2820.39990234375
2018-07-25,44.9900016784668,1175.3734436297125,-0.05877161076205084,26.12521448720621,0.0,1175.3734436297125,buy,44.9900016784668,,2846.070068359375,2846.070068359375
2018-07-26,44.150001525878906,1153.3129166481206,-22.06052698159192,0.0,1153.3129166481206,0.0,sell,,44.150001525878906,2837.43994140625,2837.43994140625
2018-07-27,45.04999923706055,1153.3129166481206,0.0,0.0,1153.3129166481206,0.0,hold,,,2818.820068359375,2818.820068359375
2018-07-30,45.43000030517578,1153.255251002288,-0.05766564583245781,25.385323426266833,0.0,1153.255251002288,buy,45.43000030517578,,2802.60009765625,2802.60009765625
2018-07-31,46.2599983215332,1174.3250190906813,21.069768088393175,25.385323426266833,0.0,1174.3250190906813,hold,,,2816.2900390625,2816.2900390625
2018-08-01,44.97999954223633,1141.8318360930032,-32.493182997678105,25.385323426266833,0.0,1141.8318360930032,hold,,,2813.360107421875,2813.360107421875
2018-08-02,43.810001373291016,1112.0198410607697,-29.811995032233426,0.0,1112.0198410607697,0.0,sell,,43.810001373291016,2827.219970703125,2827.219970703125
2018-08-03,44.41999816894531,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2840.35009765625,2840.35009765625
2018-08-06,43.779998779296875,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2850.39990234375,2850.39990234375
2018-08-07,44.65999984741211,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2858.449951171875,2858.449951171875
2018-08-08,44.5,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2857.699951171875,2857.699951171875
2018-08-09,44.209999084472656,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2853.580078125,2853.580078125
2018-08-10,43.43000030517578,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2833.280029296875,2833.280029296875
2018-08-13,43.0099983215332,1112.0198410607697,0.0,0.0,1112.0198410607697,0.0,hold,,,2821.929931640625,2821.929931640625
2018-08-14,43.599998474121094,1111.9642400687167,-0.055600992053086884,25.503767866614176,0.0,1111.9642400687167,buy,43.599998474121094,,2839.9599609375,2839.9599609375
2018-08-15,41.27000045776367,1052.4352574787124,-59.52898259000426,0.0,1052.4352574787124,0.0,sell,,41.27000045776367,2818.3701171875,2818.3701171875
2018-08-16,41.40999984741211,1052.4352574787124,0.0,0.0,1052.4352574787124,0.0,hold,,,2840.68994140625,2840.68994140625
2018-08-17,41.959999084472656,1052.4352574787124,0.0,0.0,1052.4352574787124,0.0,hold,,,2850.1298828125,2850.1298828125
2018-08-20,42.290000915527344,1052.3826357158384,-0.05262176287396869,24.88490453849676,0.0,1052.3826357158384,buy,42.290000915527344,,2857.050048828125,2857.050048828125
2018-08-21,41.54999923706055,1033.9677645888648,-18.414871126973594,24.88490453849676,0.0,1033.9677645888648,hold,,,2862.9599609375,2862.9599609375
2018-08-22,42.45000076293945,1056.3642166448628,22.396452055997997,24.88490453849676,0.0,1056.3642166448628,hold,,,2861.820068359375,2861.820068359375
2018-08-23,41.599998474121094,1035.2119908301142,-21.15222581474859,24.88490453849676,0.0,1035.2119908301142,hold,,,2856.97998046875,2856.97998046875
2018-08-24,42.810001373291016,1065.322797467262,30.11080663714779,24.88490453849676,0.0,1065.322797467262,hold,,,2874.68994140625,2874.68994140625
2018-08-27,43.54999923706055,1083.7375736658585,18.414776198596428,24.88490453849676,0.0,1083.7375736658585,hold,,,2896.739990234375,2896.739990234375
2018-08-28,43.939998626708984,1093.333326980207,9.595753314348485,0.0,1093.333326980207,0.0,sell,,43.939998626708984,2897.52001953125,2897.52001953125
2018-08-29,44.41999816894531,1093.278660313858,-0.0546666663490214,24.612307640259775,0.0,1093.278660313858,buy,44.41999816894531,,2914.0400390625,2914.0400390625
2018-08-30,43.380001068115234,1067.5751635300776,-25.703496783780338,0.0,1067.5751635300776,0.0,sell,,43.380001068115234,2901.1298828125,2901.1298828125
2018-08-31,42.81999969482422,1067.5751635300776,0.0,0.0,1067.5751635300776,0.0,hold,,,2901.52001953125,2901.52001953125
2018-09-04,42.150001525878906,1067.5217847719011,-0.05337875817644999,25.326731817944847,0.0,1067.5217847719011,buy,42.150001525878906,,2896.719970703125,2896.719970703125
2018-09-05,41.959999084472656,1062.603372929261,-4.9184118426401255,0.0,1062.603372929261,0.0,sell,,41.959999084472656,2888.60009765625,2888.60009765625
2018-09-06,40.2400016784668,1062.603372929261,0.0,0.0,1062.603372929261,0.0,hold,,,2878.050048828125,2878.050048828125
