Date,High,Low,Open,Close,Volume,Adj Close
2015-12-31,1.4900000095367432,1.409999966621399,1.4900000095367432,1.4800000190734863,14900,1.4800000190734863
2016-01-04,1.5199999809265137,1.409999966621399,1.5099999904632568,1.4299999475479126,21800,1.4299999475479126
2016-01-05,1.4700000286102295,1.350000023841858,1.399999976158142,1.350000023841858,66800,1.350000023841858
2016-01-06,1.440000057220459,1.309999942779541,1.3200000524520874,1.350000023841858,81900,1.350000023841858
2016-01-07,1.4199999570846558,1.350000023841858,1.4199999570846558,1.350000023841858,129600,1.350000023841858
2016-01-08,1.3600000143051147,1.3200000524520874,1.350000023841858,1.350000023841858,23800,1.350000023841858
2016-01-11,1.3799999952316284,1.309999942779541,1.3300000429153442,1.309999942779541,20300,1.309999942779541
2016-01-12,1.3300000429153442,1.309999942779541,1.309999942779541,1.3300000429153442,19400,1.3300000429153442
2016-01-13,1.340000033378601,1.2599999904632568,1.309999942779541,1.2999999523162842,64400,1.2999999523162842
2016-01-14,1.350000023841858,1.2200000286102295,1.2699999809265137,1.2200000286102295,96600,1.2200000286102295
2016-01-15,1.2200000286102295,1.0700000524520874,1.2200000286102295,1.149999976158142,86400,1.149999976158142
2016-01-19,1.5,1.159999966621399,1.159999966621399,1.2999999523162842,284400,1.2999999523162842
2016-01-20,1.3899999856948853,1.2200000286102295,1.2999999523162842,1.2599999904632568,25700,1.2599999904632568
2016-01-21,1.3899999856948853,1.2100000381469727,1.2400000095367432,1.25,46100,1.25
2016-01-22,1.3799999952316284,1.1799999475479126,1.2799999713897705,1.2000000476837158,208300,1.2000000476837158
2016-01-25,1.2699999809265137,1.190000057220459,1.2100000381469727,1.2200000286102295,14300,1.2200000286102295
2016-01-26,1.2799999713897705,1.2200000286102295,1.2200000286102295,1.2699999809265137,24700,1.2699999809265137
2016-01-27,1.2899999618530273,1.25,1.2599999904632568,1.25,61500,1.25
2016-01-28,1.2799999713897705,1.25,1.25,1.2599999904632568,56400,1.2599999904632568
2016-01-29,1.3700000047683716,1.2599999904632568,1.2799999713897705,1.2599999904632568,84000,1.2599999904632568
